@rowCount	878
w	d	n	t	g	r	s	v	b
te ja'i	модальный предлог от {javni}, 3-е место                            правильно, дисциплинированно; согласно правилу в системе/регламенте ...		cmavo-compound	согласно правилу в системе ...		BAI*
te ji'e	модальный предлог от {jimte}, 3-е место                            ограниченно; ограниченно в аспекте/отношении/области ...		cmavo-compound	ограниченно в аспекте		BAI*
te ji'o	модальный предлог от {jitro}, 3-е место                            контролируемо; контролируя в деятельности/событии ...		cmavo-compound	контролируя в событии ...		BAI*
te ka'a	модальный предлог от {klama}, 3-е место                            двигаясь от ...		cmavo-compound	двигаясь от		BAI*
te ka'i	модальный предлог от {krati}, 2-е место                            представительно/представляя; будучи уполномоченным/являясь представителем по вопросу ...		cmavo-compound	будучи уполномоченным по вопросу ...		BAI*
te ki'i	модальный предлог от {ckini}, 3-е место                            находясь в отношении/связи ...(какой)		cmavo-compound	находясь в отношении ...(каком)		BAI*
te koi	модальный предлог от {korbi}, 3-е место (окаймляемое)                 окаймляя/гранича с/прилегая к ...		cmavo-compound	окаймляя		BAI*
te la'u	модальный предлог от {klani}, 3-е место                            являющееся количеством, измеряемым по шкале ...		cmavo-compound	измеряемое по шкале		BAI*
te le'a	модальный предлог от {klesi}, 3-е место (свойство)                 категоризуемое по свойству/являющееся категорией со свойством ...		cmavo-compound	категоризуемое по свойству		BAI*
te li'e	модальный предлог от {lidne}, 3-е место                            предшествующий в последовательности ...; не-временн`ая последовательность		cmavo-compound	предшествующий в последовательности ...		BAI*
te ma'e	модальный предлог от {marji}, 3-е место                            имеющий материальную форму ...(какую)		cmavo-compound	в материальной форме		BAI*
te ma'i	модальный предлог от {manri}, 3-е место (правила системы отсчёта)             будучи системой отсчёта для наблюдения/измерения по правилам ...(каким)		cmavo-compound	будучи эталоном для измерений по правилам ...(каким)		BAI*
te mau	модальный предлог от {zmadu}, 3-е место (относительное!)                больший/превышая в аспекте/свойстве ...		cmavo-compound	больший в аспекте		BAI*
temci	$x_1$ — длительность/промежуток/интервал/период времени от момента/события $x_2$ до момента/события $x_3$	Также: возраст/истекшее время: {niltei}; «время» в смысле «сколько сейчас времени?» — {tcika} {cacra} (час), {cedra} (эра), {citsi} (сезон), {ranji} (продолжаться), {tcika} (время [события]), {junla} (часы [механизм]), {renvi} (выдерживать)	gismu	период	tem;tei;temc;temci
te me'a	модальный предлог от {mleca}, 3-е место (относительное!)                меньший/уступая в аспекте/свойстве ...		cmavo-compound	меньший в аспекте		BAI*
te me'e	модальный предлог от {cmene}, 3-е место                            как имя, используемое ...(кем)		cmavo-compound	будучи именем, используемым ...(кем)		BAI*
tempura	$x_1$ - это темпура, содержащая $x_2$		fu'ivla
te mu'i	модальный предлог от {mukti}, 3-е место                            будучи мотивом для ...(кого)		cmavo-compound	будучи мотивом для ...(кого);намеренно		BAI*
te mu'u	модальный предлог от {mupli}, 3-е место                            как пример из множества ...		cmavo-compound	как пример из множества ...		BAI*
tenfa	$x_1$ — результат возведения $x_2$ в степень $x_3$; $x_1$ — экспонента с основанием $x_2$ и показателем $x_3$	{dugri} (логарифм)	gismu	экспонента	tef;tenf;tenfa
tengu	$x_1$ — текстура $x_2$ (чего)	{rufsu} (шероховатый), {xutla} (гладкий)	gismu	текстура	teg;te'u;teng;tengu
te ni'i	модальный предлог от {nibli}, 3-е место                            влекущий за собой согласно правилам/логической системе, ...		cmavo-compound	согласно логической системе		BAI*
te'o	цифра/число: экспоненциальное e, основание натурального логарифма (приблизительно 2.71828...)		cmavo	экспоненциальное e		PA5
te pa'a	модальный предлог от {panra}, 3-е место (аспект)                 контрастируя; контрастируя только в аспекте ...		cmavo-compound	контрастируя только в ...		BAI*
te pi'o	модальный предлог от {pilno}, 3-е место (цель использования)             используя инструмент для цели/с целью ...		cmavo-compound	используя для цели		BAI*
te po'i	модальный предлог от {porsi}, 3-е место                            последовательно; будучи последовательностью множества элементов ...		cmavo-compound	будучи последовательностью из множества		BAI*
te pu'a	модальный предлог от {pluka}, 3-е место                           приятно; приятно ...(кому); будучи приятным в условиях ...		cmavo-compound	условия, при которых приятно		BAI*
te pu'e	модальный предлог от {pruce}, 3-е место (продукт)                  давая продукт ...		cmavo-compound	давая продукт		BAI*
te rai	модальный предлог от {traji}, 3-е место (предел)              -ший; в высшей степени, предельно; имея высшим пределом ...		cmavo-compound	имея высшим пределом ...		BAI*
terdi	$x_1$ — Земля/планета, принадлежащая разумным существам вида $x_2$	{lunra} (луна), {plini} (планета), {solri} (солнце), {kensa} (космос), {tsani} (небо); {dertu} (почва) для почвы, грунта, за исключением указания на физическую систему отсчета (напр. «на земле», «земля под нами»), {tsani} (небо)	gismu	Земля (планета)	ted;terd;terdi
te ri'a	модальный предлог от {rinka}, 3-е место (физически/ментально)             причинно в условиях ...		cmavo-compound	причинно в условиях		BAI*
terpa	$x_1$ боится $x_2$ (чего/кого); $x_1$ испуган/испытывает страх перед $x_2$ (событие/{tu'a} объект)	Также: $x_1$ в ужасе от $x_2$; $x_2$ страшен для/пугает/наводит страх на $x_1$: {selte'a} с переставленными местами) {snura} (защищенный [в безопасности]), {xalni} (паниковать), {xanka} (волноваться), {virnu} (храбрый)	gismu	бояться	tep;te'a;terp;terpa
terto	$x_{1}$ составляет триллион [$10^{12}$] раз/крат $x_{2}$ в аспекте/измерении $x_{3}$ (по умолчанию единицы)	{grake} (грамм), {mitre} (метр), {snidu} (секунда), {stero} (стерадиан), {delno} (кандела), {molro} (моль [единица количества вещества]), {kelvo} (кельвин), {xampo} (ампер), {gradu} (градус), {litce} (литр), {merli} (измерять), {centi} (санти), {decti} (десятый [доля 1/10]), {dekto} (дека), {femti} (фемто), {gigdo} (гига), {gocti} (йокто), {gotro} (йотта), {kilto} (кило), {megdo} (мега), {mikri} (микро), {milti} (милли), {nanvi} (нано), {petso} (пета), {picti} (пико), {xatsi} (атто), {xecto} (гекто), {xexso} (экса), {zepti} (зепто), {zetro} (зетта)	gismu		tet;tert;terto
termu'i	$x_1$ намерен/намеревается делать $x_2$ с мотивом $x_3$	См. {mukti}, {zukte}	lujvo	намереваться			te;mukti
te sau	модальный предлог от {sarcu}, 3-е место (условия для 2)             необходимо; необходимо при/в условиях ...		cmavo-compound	необходимо при		BAI*
te si'u	модальный предлог от {sidju}, 3-е место                            помогая в ...(деятельности/поддержании/достижении чего-либо)		cmavo-compound	помогая в		BAI*
te ta'i	модальный предлог от {tadji}, 3-е место                       будучи методом в условиях ...		cmavo-compound	являясь методом в условиях ...		BAI*
te tai	модальный предлог от {tamsmi}, 3-е место                           (подобно/как)/на манер/напоминая идеальную форму ...(какую)	($x_1$ имеет форму/похож на $x_2$ разделяя идеальную форму $x_3$ в аспекте $x_4$)	cmavo-compound	напоминая ...(идеальную форму)		BAI*
te ti'i	модальный предлог от {stidi}, 3-е место                            подсказывая/давая советы ...(кому)		cmavo-compound	давая советы ...(кому)		BAI*
te ti'u	модальный предлог от {tcika}, 3-е место (для символов)              являясь временем (часы/минуты/секунды) события в день ...(какой)		cmavo-compound	время (часы, минуты, секунды) в день ...(какой)		BAI*
te'u	опускаемый терминатор: окончание преобразования между не-mex и mex (то есть математическими) выражениями; обычно опускаемо		cmavo	окончание преобразования математических выражений		TEhU
te va'u	модальный предлог от {xamgu}, 3-е место                            хорошо/благотворно согласно стандарту ...		cmavo-compound	стандарт благотворности		BAI*
te zu'e	модальный предлог от {zukte}, 3-е место                            целенаправленно, умышленно, намеренно; (как действие) с целью ...(какой)		cmavo-compound	с целью		BAI*
tigni	$x_1$ исполняет/играет/дает представление $x_2$ перед аудиторией $x_3$; $x_1$ выступает перед $x_3$ с $x_2$	{jarco} (показывать [демонстрировать])	gismu	исполнять (давать представление)	tig;tign;tigni
tikpa	$x_1$ пинает/лягает (ударяет ногой/ногами) $x_2$ (что) в участок $x_3$, используя ногу/ноги $x_4$	{tunta} (колоть), {darxi} (ударять)	gismu	пинать	tip;tikp;tikpa
tilju	$x_1$ — тяжелый/массивный/весомый (масса/вес) по стандарту $x_2$	«Тяжелый» в смысле «трудный» — {nandu} {linto} (легкий [масса/вес]); {carmi} (интенсивный), {se} {junri} (серьезный) для метафор, {bunda} (весить [в неметрических единицах]), {junta} (вес)	gismu	тяжёлый	tij;tilj;tilju
tinbe	$x_1$ подчиняется/послушен/покорен приказу/правилу $x_2$, исходящему от $x_3$	Также: соблюдать {minde} (командовать), {lacri} (полагаться [на что-либо]), {javni} (правило [предписание]), {flalu} (закон), {zekri} (преступление)	gismu	подчиняться	tib;tinb;tinbe
tinci	$x_1$ — олово (Sn); $x_1$ содержит олово	Метафора: дешевый металл {gunma} (масса [единое целое]), {lante} (банка [консервная]), {boxfo} (пластина), {cnisa} (свинец), {jinme} (металл)	gismu	олово	tinc;tinci
tinsa	$x_1$ — жесткий/негнущийся/несгибаемый в направлении $x_2$ против силы $x_3$ в условиях $x_4$	Иногда: «твердый»; не ограничивается физической силой, напр. также отсутствие умственной гибкости {bapli} (заставлять), {jdari} (крепкий), {nandu} (трудный [сложный]), {torni} (скручиваться), {trati} (натянутый), {xarnu} (сопротивляться [противостоять]), {danre} (давить), {stodi} (постоянный)	gismu	жёсткий	tins;tinsa
tirna	$x_1$ слышит $x_2$ на фоне (шума) $x_3$	{kerlo} (ухо), {sance} (звук), {smaji} (молчать), {savru} (шум), {voksa} (голос), {ganse} (чувствовать [ощущать]), {zgana} (наблюдать)	gismu	слышать	tin;tirn;tirna
tirse	$x_1$ — железо (Fe); $x_1$ содержит железо	Метафора: прочный, долговечный, ржавеющий {jinme} (металл), {gasta} (сталь), {molki} (мельница)	gismu	железо	tir;tirs;tirse
tirxu	$x_1$ — тигр/леопард/ягуар вида/разновидности $x_2$ c узором $x_3$ на шкуре	Большая кошка с характерным узором (пятнами/полосами) на шкуре {mlatu} (кошка)	gismu	тигр	tirx;tirxu
tisna	$x_1$ (объект) наполняется материалом $x_2$	Подразумевается достижение определенной степени наполненности, ср. {setca}; наполнять/набивать: {tisyse'a}, {tisygau}, {tisyzu'e}; надуваться: {gacytisna}, надувать {gacyse'a}; наливаться: {liktisna}, наливать: {likse'a} {culno} (полный [чего-либо]), {kunti} (пустой), {rinci} (вытекать), {setca} (вставлять)	gismu	заполняться	tis;tisn;tisna
titla	$x_1$ имеет сладкий/сахарный вкус для наблюдателя $x_2$	{sakta} (сахар), {slari} (кислый), {kurki} (горький)	gismu	сладкий	tit;titl;titla
tivni	$x_1$ передает/вещает телепрограмму $x_2$ по каналу/среде $x_3$ на телеприемник $x_4$	$x_2$ м.б. как индивидуальные телепередачи, так и взятые в массе {cradi} (радио), {skina} (фильм), {vidni} (экран [монитор]), {benji} (передавать [сигнал]), {tcana} (станция)	gismu	телевидение	tiv;tivn;tivni
tixnu	$x_1$ — дочь матери/отца/родителей $x_2$ (не обязательно биологическая)	{bersa} (сын), {panzi} (потомок)	gismu	дочь	tix;ti'u;tixn;tixnu
toknu	$x_1$ — печь/духовка (замкнутое пространство для разогрева содержимого) для выпечки/разогрева/сушки $x_2$ (чего)	{nanba} (хлеб)	gismu	печь	tok;tokn;toknu
toldi	$x_1$ — бабочка/мотылек/моль вида/разновидности $x_2$	{cinki} (насекомое)	gismu	бабочка	tod;told;toldi
tonga	$x_1$ — тон/нота частоты/высоты $x_2$, производимый источником $x_3$	{rilti} (ритм), {zgike} (музыка), {janbe} (гонг), {siclu} (свистеть)	gismu	тон	tog;to'a;tong;tonga
tordu	$x_1$ — короткий в направлении/измерении $x_2$ (по умолчанию наибольшее измерение) относительно стандарта $x_3$	{cmalu} (маленький), {jarki} (узкий), {caxno} (мелкий [неглубокий]), {cinla} (тонкий), {clani} (длинный)	gismu	короткий	tor;to'u;tord;tordu
torni	$x_1$ скручивается/сворачивается под действием груза/силы $x_2$	{tinsa} (жесткий), {trati} (натянутый)	gismu	скручиваться	ton;to'i;torn;torni
traji	$x_1$ - самый; $x_1$ крайне $x_2$ (какой); $x_1$ проявляет крайнюю/экстремальную степень выраженности/интенсивности свойства $x_2$ (ka) среди $x_3$ (множества)	x4 - то же самое, что и x3. Контрастирует скорее с {milxe} и {mutce}, чем с {mleca} и {zmadu}. См. предлог {rai}, {jimte} - 'граница', {milxe} - 'умеренный', {mutce} - 'очень', {banli} - 'великий', {curve} - 'чистый', {fanmo} - 'конец', {krasi} - 'источник (начало)', {manfo} - 'однородный', {prane} - 'совершенный'	gismu	крайний (экстремальный);самый	rai;traj;traji			rai;se rai;te rai
trano	$x_1$ — азот/аммиак/нитрат (N); $x_1$ содержит азот	{vacri} (воздух)	gismu	азот	tran;trano
trati	$x_1$ туго натянут/напряжен в направлении $x_2$	{tinsa} (жесткий), {torni} (скручиваться), {tagji} (облегать [тесно]), {tcena} (растягиваться), {kluza} (облегать [свободно])	gismu	натянутый	trat;trati
trene	$x_1$ — поезд (транспортное средство), состоящий из вагонов/единиц $x_2$ (масса) для системы путей $x_3$, приводимый в движение $x_4$ (чем)	Передвигается по рельсам/направляющим; метро: {tu'unre'e}, троллейбус, трамвай: {lajre'e}, американские горы; монорельс: {dadre'e}; фуникулер, канатная дорога: {cildadre'e} {tcana} (станция)	gismu	поезд	ren;re'e;tren;trene
tricu	$x_1$ — дерево (растение) вида/разновидности $x_2$	{cindu} (дуб), {ckunu} (хвойный), {pezli} (лист [растения]), {mudri} (древесина), {spati} (растение)	gismu	дерево	ric;tric;tricu
trina	$x_1$ привлекателен/соблазнителен для $x_2$ (лицо/событие) свойством/качеством $x_3$ ({ka})	Также: влечет/манит/прельщает {djica} (хотеть), {nelci} (любить [предпочитать]), {rigni} (отвратительный), {xlura} (влиять), {maksi} (магнит)	gismu	привлекать	tri;trin;trina
trixe	$x_1$ находится сзади/позади/за $x_2$ для (воображаемого) наблюдателя, смотрящего от $x_2$ в сторону/в системе отсчета $x_3$	$x_3$ задает ориентацию $x_2$; позвоночник/хребет: {rixybo'u}, {rixybo'ukamju} {crane} (перед), {rebla} (хвост), {mlana} (сбоку), {pritu} (справа), {zunle} (слева)	gismu		rix;ti'e;trix;trixe
ti	pro-sumti: это непосредственно здесь; указательное местоимение; обозначает вещь/место около говорящего		cmavo	это здесь	tif	KOhA6
ti'a	отношение/направление интервала местоположения; сзади/в тылу от ...		cmavo	сзади		FAhA2
ti'e	междометие-свидетельство: говорят.../по слухам/молва говорит	См. также {tirna}, {sitna}, {tcidu}.	cmavo	по слухам		UI2
ti'i	модальный предлог от {stidi}, 1-ое место                            предлагаемое/намекаемое/подсказываемое ...(кем)		cmavo	предлагаемое ...(кем)		BAI
ti'o	старшинство операторов математических (mex) выражений (междометие-рассуждение)		cmavo	старшинство математических выражений		SEI
ti'u	модальный предлог от {tcika}, 1-ое место (для символов)              происходящее во время ...(часы, минуты, секунды); присоединяется штамп времени		cmavo	происходящее во время ...(часы, минуты, секунды)		BAI
to	начало вводного/пояснительного предложения (вставки в текст, в русском тексте часто отделяется круглыми скобками); вставляться должен  должен грамматически корректный ложбанский текст		cmavo	начало вводного предложения		TO
to'a	сдвиг буквенных символов в нижний регистр		cmavo	сдвиг в нижний регистр		BY1
to'e	скалярный инвертор, дающий полярную оппозицию		cmavo	полярная оппозиция	tol;to'e	NAhE
to'i	открывает внутри цитаты редакторскую вставку/комментарий, не являющуюся частью цитаты; содержит грамматически корректный текст		cmavo	редакторская вставка в цитате		TO
toi	опускаемый терминатор: окончание вводного/пояснительного предложения (вставки в текст, в русском тексте часто отделяется круглыми скобками); редко опускаемо в конце текста		cmavo	окончание вводного предложения		TOI
to'o	отношение/направление интервала местоположения; от/прочь от...		cmavo	от точки		FAhA4
to'u	междометие-рассуждение: \n{to'u} - вкратце\n{to'unai} - детально/подробно	См. также {tordu}, {clani}, {tcidu}.	cmavo	вкратце		UI3
tolcau	$x_1$ имеет $x_2$; у $x_2$ имеется, наличествует $x_1$	См. {to'e} {claxu}	lujvo	иметь			to'e;claxu
tolcilce	$c_1$ - приручённый/'домашний'/не-дикий	См. {to'e} {cilce}	lujvo	домашний;приручённый			to'e;cilce
tolcri	$x_1$ находит $x_2$ в месте $x_3$	См. {cirko}, {sisku}, {facki}	lujvo	найти;находить			to'e;cirko
tolylau	$x_1$ - тихий/слабый/мягкий/негромкий/приглушённый звук в точке наблюдения $x_2$ согласно стандарту $x_3$; $x_1$ производит мало шума	"Бесшумный" - это {smaji}, в то время как tolylau относится к небольшому количеству звука. Подобным образом, "абсолютно шумный" - это {tolsma}, громче, чем {cladu}. {smaji} < {tolylau} < {cladu} < {tolsma}.	lujvo	негромкий;слабый;тихий			to'e;cladu
toldrpleksipi	$x_1$ - это бабочка-монарх (данаида) подвида $x_2$.	Представитель вида Danaus plexippus. См. {toldi}.	fu'ivla	бабочка-монарх
timoFEIS	Тимофей (русское мужское имя)		cmevla	Тимофей
su'ei	преобразование структуры мест: первые два места находятся во взаимном отношении	"mi do su'ei damba" — то же самое, что и "mi do se xi vei pa .e re damba", и означает "Мы сражаемся друг с другом". Предлагаемое rafsi: -sem-.	experimental cmavo		sem	SE
to'u nai	междометие-рассуждение: \n{to'u } - вкратце\n{to'u nai} - детально/подробно	См. также {tordu}, {clani}, {tcidu}.	cmavo-compound	детально		UI*3
troci	$x_1$ пытается/пробует/старается сделать/достичь $x_2$ (событие/состояние/свойство) действием/методом $x_3$	Также: экспериментирует {fliba} (терпеть неудачу), {snada} (добиваться [чего-либо успешно]), {cipra} (проверка)	gismu	пытаться	toc;toi;troc;troci
tsali	$x_1$ — сильный/мощный в отношении свойства/качества $x_2$ ({ka}) по стандарту $x_3$	{ralci} (хрупкий), {ruble} (слабый), {carmi} (интенсивный), {vlipa} (могучий)	gismu	сильный	tsa;tsal;tsali
tsani	$x_1$ — небо/небесный простор/небеса над $x_2$ (место)	{gapru} (над), {kensa} (космос), {tarci} (звезда [небесное тело]), {terdi} (земля [планета Земля])	gismu	небо	tan;tsan;tsani
tsapi	$x_1$ — приправа/специя, сообщающая вкус/вызывающая эффект $x_2$ (событие/свойство)	{vrusi} (вкус)	gismu	приправа	tsap;tsapi
tsiju	$x_1$ — семя/зерно/яйцо/спора организма $x_2$ для производства потомства $x_3$	Также: зародышевая клетка; подразумевается потенциал саморазвития; семя обычно содержит эмбрион и запас питания, тем самым определение распространяется и на оплодотворенное яйцо {tarbi} (эмбрион), {dembi} (боб), {grute} (плод [фрукт]), {jbari} (ягода), {sombo} (сажать [о растениях]), {spati} (растение), {sovda} (яйцо)	gismu	яйцо	tsi;tsij;tsiju
tsina	$x_1$ — подмостки/платформа/[сцена]/леса на/в $x_2$, поддерживающие $x_3$, сделанные из материала $x_4$	$x_3$ — объект/событие {greku} (каркас), {jubme} (стол)	gismu	сцена (платформа)	sin;tsin;tsina
tubnu	$x_1$ — трубка/труба/полый цилиндр (форма) из материала $x_2$ с полостью, заполненной материалом $x_3$	Также: рукав, шланг; прилагательное: трубчатый {kevna} (впадина), {canlu} (объем)	gismu	труба	tu'u;tubn;tubnu
tugni	$x_1$ согласен/соглашается с  $x_2$ в том, что $x_3$ ({du'u}) истинно/верно в отношении предмета $x_4$	{sarxe} (гармонировать), {mapti} (подходить), {darlu} (отстаивать [позицию]), {natfe} (опровергать), {panpi} (в мире), {sarji} (поддерживать [помогать])	gismu	соглашаться	tug;tu'i;tugn;tugni
tujli	$x_1$ — тюльпан (цветок характерной формы) вида/сорта $x_2$	{spati} (растение)	gismu	тюльпан	tuj;tujl;tujli
tumla	$x_1$ — массив суши/земли/тверди в местности $x_2$	{vacri} (воздух), {xamsi} (море); {tutra} (территория) — не обязательно суша; {gugde} (страна), {xamsi} (море)	gismu	суша	tum;tu'a;tuml;tumla
tunba	$x_1$ — брат или сестра $x_2$ (чей) по виду родства/критерию/родител(ю/ям) $x_3$	Аналога этого слова нет в русском языке (английское слово — sibling) {bruna} (брат), {mensi} (сестра), {tamne} (двоюродный)	gismu	сибс (брат или сестра)	tub;tunb;tunba
tunka	$x_1$ — медь (Cu); $x_1$ содержит медь	Метафора: красноватый, хороший проводник электричества {jinme} (металл), {lastu} (латунь), {ransu} (бронза)	gismu	медь	tuk;tunk;tunka
tunlo	$x_1$ глотает $x_2$	$x_1$ проглатывает (еду/напиток) $x_2$: {tulpinxe}, {tulcti}, {ctitu'o}; пожирает, заглатывает: {galxycti}, {galxynerbi'o}, {galxygre} {citka} (есть), {pinxe} (пить), {galxe} (горло)	gismu	глотать	tul;tu'o;tunl;tunlo
tunta	$x_1$ (заостренный объект) колет/давит/тыкает/упирается в $x_2$ (ощущающий субъект)	Активное действие (тычет, пихает, колет): {tungau}, {tunzu'e} {balre} (клинок), {dakfu} (нож), {darxi} (ударять), {fanza} (раздражать [беспокоить]), {jicla} (перемешивать), {katna} (разрезать), {tikpa} (пинать)	gismu	тыкать	tun;tunt;tunta
tuple	$x_1$ — нога (часть тела) $x_2$	Метафора: опорный отросток {stani} (стебель), {zbepi} (подставка), {jamfu} (ступня), {jimca} (ветвь), {sanli} (стоять)	gismu	нога	tup;tu'e;tupl;tuple
turni	$x_1$ правит/управляет народом/территорией/владениями/подданными $x_2$; $x_1$ — правитель/суверен $x_2$ (чего)	$x_2$: не обязательно полное описание множества подданных; царствует: {noltru}; царь/король/суверен: {nolraitru}, вицекороль: {ka'itru}; прямая демократия: {roltrusi'o}, представительная демократия: {rolka'itrusi'o}, коммунизм: {guntrusi'o}; совет директоров: {trukamni}; правительство: {trugunma}, {trugri} — с акцентом на компоненты, {truci'e} — с акцентом на организацию {catni} (чиновник), {minde} (командовать), {tutra} (территория), {jecta} (государство), {gugde} (страна), {ponse} (владеть), {jitro} (контролировать)	gismu	управлять	tru;turn;turni
tutci	$x_1$ — инструмент/орудие/приспособление, используемый для $x_2$ (действие)	Форма определяет функцию {cabra} (аппарат [механизм]), {minji} (машина [автомат, механизм]), {se} {pilno} (использовать), {zukte} (действовать), {sazri} (управлять [механизмом]), основные типы орудий: {salpo} (наклонный), {pulni} (шкив), {cfine} (клин), {klupe} (винт), {jendu} (ось), {xislu} (колесо), {vraga} (рычаг); столовые приборы: {forca} (вилка), {smuci} (ложка), {dakfu} (нож); специальные инструменты: {balre} (клинок), {mruli} (молот), {cinza} (щипцы), {garna} (рельс), {pijne} (булавка), {pambe} (насос), {canpa} (лопата), {pilno} (использовать), {vraga} (рычаг)	gismu	инструмент	tci;tutc;tutci
tutra	$x_1$ — территория/зона/регион/пространство, принадлежащая/контролируемая $x_2$ (кем)	{catni} (чиновник), {turni} (править), {jecta} (государство), {gugde} (страна), {ponse} (владеть), {steci} (специфика), {tumla} (суша)	gismu	территория	tut;tutr;tutra
vipsi	$x_1$ — заместитель/помощник/подчиненный по (кругу вопросов/сфере деятельности) $x_2$ ({ka}) начальника $x_3$	Также: ассистент, адьютант {krati} (представитель), {sidju} (помогать)	gismu	помощник	vip;vips;vipsi
virnu	$x_1$ проявляет храбрость/смелость/мужество в деятельности $x_2$ (событие); $x_1$ — храбрый/смелый/мужественный	{terpa} (бояться), {darsi} (дерзкий)	gismu	храбрый	vri;virn;virnu
viska	$x_1$ видит/воспринимает визуально $x_2$ в условиях $x_3$	$x_3$ может включать освещение, фон и т.п., все, что может влиять на восприятие {catlu} (смотреть [на что-либо]), {jvinu} (вид [панорама]), {kanla} (глаз), {minra} (отражать), {simlu} (казаться), {djuno} (знать), {jimpe} (понимать), {zgana} (наблюдать), {ganse} (чувствовать [ощущать])	gismu	видеть	vis;vi'a;visk;viska
vitci	$x_1$ — нерегулярный/прерывистый/перемежающийся по свойству/действии/аспекте $x_2$	{ranji} (продолжаться), {rufsu} (шероховатый), {suksa} (внезапный)	gismu	нерегулярный	vit;vitc;vitci
vitke	$x_1$ — гость/посетитель $x_2$ (чей) в/на $x_3$ (место/событие); $x_1$ гостит у $x_2$ в $x_3$; $x_1$ посещает $x_2$/$x_3$	{friti} (предлагать), {klama} (перемещаться), {zasni} (временный), {xabju} (проживать), {zvati} (находиться)	gismu	гостить	vi'e;vitk;vitke
vitno	$x_1$ — длительный/долговременный/долговечный/перманентный/{вечный} в отношении свойства $x_2$ ({ka}) относительно стандарта $x_3$	Также: выносливый, прочный {stodi} (постоянный), {cimni} (бесконечный), {zasni} (временный), {manfo} (однородный), {stali} (оставаться)	gismu	длительный	vi'o;vitn;vitno
vlagi	$x_1$ — вульва (часть тела)/влагалище (женское) $x_2$	{cinse} (сексуальный), {gletu} (совокупляться), {pinji} (пенис), {plibu} (лобок), {vibna} (влагалище), {mabla} (негативный [о значении/смысле слова])	gismu	влагалище (женское)	lag;vlag;vlagi
vlile	$x_1$ (событие/состояние/действие) — бурное/буйное/неистовое/яростное (потенциальная опасность)	{suksa} (внезапный), {jursa} (суровый)	gismu	бурный	vil;vlil;vlile
vlina	$x_1$ — дизъюнкция: утверждение, что либо $x_2$ ({du'u}), либо $x_3$ ({du'u}), либо оба сразу истинны	{kanxe} (конъюнкция), {.a}, {ja}, {gi'a}, {gu'a}	gismu	дизъюнкция	vlin;vlina
vlipa	$x_1$ имеет могущество/в силах осуществить $x_2$ в условиях $x_3$; $x_1$ — могучий/могущественный/мощный в аспекте $x_2$	Также: сильнодействующий {tsali} (сильный), {jitro} (контролировать), {ruble} (слабый)	gismu	мощный	vli;vlip;vlipa
vofli	$x_1$ летит (в воздухе/атмосфере), используя средства $x_2$	{cipni} (птица), {klama} (перемещаться), {vinji} (самолет)	gismu	лететь	vol;voi;vofl;vofli
voksa	$x_1$ — голос/звук речи индивида $x_2$	{sance} (звук), {tirna} (слышать), {bacru} (произносить)	gismu	голос	vok;vo'a;voks;voksa
vorme	$x_1$ — ворота/проход/дверной пролет между $x_2$ и $x_3$ в сооружении $x_4$	Акцент на соединении, а не разъединении; дверь как преграда/перегородка: {vrogai}/{vrobi'u}/{vrozu'itci} {canko} (окно), {ganlo} (закрытый), {kalri} (открытый), {murta} (занавес), {pagre} (проникать [проходить сквозь]), {bitmu} (стена), {kuspe} (простираться)	gismu	дверь	vor;vro;vorm;vorme
vraga	$x_1$ — рычаг, предназначенный для $x_2$ (функция/действие), с точкой опоры/осью вращения $x_3$ и плечом $x_4$	{tutci} (инструмент), {pulni} (шкив)	gismu	рычаг	vra;vrag;vraga
vreji	$x_1$ — запись $x_2$ (чего: данных/фактов/{du'u}) о $x_3$ (объекте/событии) на носителе $x_4$	{sorcu} (запас), {datni} (данные [информация]), {papri} (страница)	gismu	запись (записанное)	rej;vei;vrej;vreji
vreta	$x_1$ лежит на $x_2$	Также: облокачивается, прислоняется, откидывается {cpana} (на), {surla} (отдыхать), {zutse} (сидеть), {ckana} (кровать), {lazni} (лениться)	gismu	лежать	vre;vret;vreta
vrici	$x_1$ — разнообразный/смешанный/неоднородный/гетерогенный в отношении свойства $x_2$ ({ka})	{klesi} (класс), {girzu} (группа), {frica} (отличаться), {simsa} (похожий), {panra} (подобный)	gismu	разнообразный	vric;vrici
vrude	$x_1$ — добродетельный/доблестный/праведный/[высокоморальный] относительно стандарта $x_2$	Святой: {cesyvu'e} {palci} (дурной), {xamgu} (хороший), {marde} (мораль), {zabna} (одобрительный)	gismu	добродетельный	vud;vu'e;vrud;vrude
vrusi	$x_1$ ({ka}) — вкус $x_2$ (чего); $x_2$ имеет вкус (напоминающий) $x_1$	Вкус приправы: {tsapyvu'i}; [vrusi] может включать как чувство собственно вкуса, так и запаха, являющегося существенным компонентом вкуса {kukte} (вкусный), {tsapi} (приправа), {cpina} (резкий [острый/раздражающий]), {panci} (запах).	gismu	вкус	vus;vu'i;vrus;vrusi
vukro	$x_1$ — украинский в аспекте $x_2$	{slovo} (славянский), {softo} (советский)	gismu	украинский	vur;vu'o;vukr;vukro
ve'a	интервал местоположения: область пространства, имеющая средний размер		cmavo	пространственный интервал среднего размера		VEhA
ve be'i	модальный предлог от benji 4-ое место                            источник передачи ...		cmavo-compound	источник передачи		BAI*
