@rowCount	3397
w	d	n	t	g	r	b	q	s	v
cmavrzoi	$x_1$ is the selma'o "ZOI".		fu'ivla	selma'o "ZOI"			PQQQKQTLUOOLRJLPQONQMPOQRQNQQQPJOSQQPLOROMNMNQNPOLKLLLROQNPPPPSSJLPLMQPPPRNLTOSONLNRLPLLNLLMKNMLQNMRKQONOONNNLPJMPOQOLMPLMOPMMNOMMOMOPLRMLQKKPPRLQGQOKOQMMTPNQNOOKNOPPMSQNMNNTQLTJRNOPRPNQOOPOROONTRTOONSRLQOQRONRRKPMRKKQLRQKIOOQQOPMQRPQNKPNTMORKOONNONMMQMLKMKONNLLONRLMSPNLSOQLKNQRTOOMONNOSPPMLNQMKHOJSMONMMNPQQQQNPQKPOLOOORPORNLNOSMOMOPMPNORMPOQMPNRPOSOOPNNQOOQTNPPLSPNJQMNNPONOQRQXQTO
cmekirakira	$x_1$ is the kirakira name (= an absurd, unconventional, ridiculous name) of $x_2$.	From Japanese キラキラネーム kirakira nēmu, lit. 'sparkling/twinkling name'. The cme- is from {cmene} 'name'.	fu'ivla	kirakira name			LMRSJMVQROUITMNQTNMMQOPOSQNPPNPORRTOMMPQNLONOQQOPOJJKPNLQPQQLTSROOMNQNQOQOJMSRMQOONNLRMOQNKMQOMMQONNNRNROLPNRKPMMMLROMNPOMLOOOMOPTQMMMLMKORLLQNRNOOPNRPPNORNPPQPQOMLPOMTNONPNMOISKNPRTPNPQLMPKOPRLPPPMLMUSOLNMPPMONJORQNIKMROQKONRLPOJNTONNLMNQNPOLRNNLJPPRROPLRNNMMMKQNPQRPOQLPPNNJLPRPLQPMSOROJUNOONNNJQLOJNNONPLPRNNUPNNOPOPOPIMMRNNMPQRMLNPQPUQOQOSMLSORKKPQROLQQMRQPNPQNSSNOONNNMMPORPMRONM
cmenrline	$x_1$ is the Linnaean name of $x_2$ according to classification (scheme/schema)/given by/by standard $x_3$		fu'ivla	Linnaean name			LMONQLQLRMUMQMOQOMPPUQOQQPQOPOMQPSOPLNQPLKRNMQMNKQPMKOPQJMMPNTQQKPNMQLQPOPKOVQMOJUMPNVMNNNQMRQNPUOMONRMOLLPLPMNKLLKOKNMMPPMONQOOOQOLLMNOLOPNHPPSMPNPOTQQOQQPNQPLRPLOPNOQQPMQNPPMOJMORSOLOQKNOLQQNMNNQNPQOSQLMNNTJPMOLRTPPMLPMPNOLNNQLKPQMPOOKMUOPNLRRNIIRQPQNNMPMNMKNNMONOOSPMKMRLQKTMUPMOONQNOSLNKNPKMQLQKNMNQQNPQPPNTVONNPLOLOKKQKOQNQTMRQMPPLPUPOPPNLNOPSNNMMSPRTPMSPPKNQROQPONONNLMOOQPKPROQ
cmlautu	$x_1$ is (being/acting as) a kitty (diminutive or term of affection), of species $x_2$, by action/behavior/appearance $x_3$, according to $x_4$.	Any felid – regardless of its age, size, or species – can be a kitty. This is purely a means of expressing affection or conveying a certain amount of cuteness.	fu'ivla	kitty			PPSRKMSJPNQKRQPNNMNSOPNNLOMLQSKQPRLPOOPQJKOLNPOKLMLQKTPLPMMNOSSQLMLPQPQONRNLVQQQLPNONPMMLQORPQOLRLOPPQMUONMMQMOJMOOOMLQNPRMNQMLOOQOOOPQNKQOPKOPRNNOPPPQPMOLMLPOOPQIHNNNPQNNNKOPOMMQMQQLLMNJRRKTMPIPSQQOQUMSLPNQRPOONLNRNOPIOOMLONPKOJOPQLPINRMPQPLOQNMKQOOTNQNRMNOQMONOLPLOQRPNOPPONPPLPOPOPQLORHNNMQMQRMNLPOJPQOPPOKIPVOLLOKMNONKLMNRMLSPRMPNOOSPQSNQKMOMMPMLPOPPQOPHSNTONONPQMQRPSMNNQNQRORRRO
cmuuugle	$x_1$ (mass/group/set) is the (primary) out-group counterpart to in-group $x_2$ (mass/group/set) with respect to characteristic $x_3$ (ka; truth/proposition), which is possessed/satisfied by $x_2$, where both $x_1$ and $x_2$ are nonempty, strict, mutually disjoint subdivisions of supergroup/superset $x_4$ (mass/group/set), with the othering performed (mentally; not necessarily in a way externally manifested) according to the psyche of $x_5$; $x_5$ others $x_1$ from $x_2$ around focal issue/property $x_3$	$x_5$ need not be a member of either of $x_1$ and $x_2$. Typically, $x_4$ (possibly excluding $x_5$) is partitioned by $x_1$ and $x_2$ alone. According to $x_5$ the defining/k characteristic common to all members of $x_2$ is $x_3$ and any of its derived properties; no member of $x_1$, according to $x_5$ possesses property  $x_3$, which makes them utterly different and alien from $x_2$ by the standards of $x_5$. This word is different from {drata} or {datygau} in concept in that 1) $x_5$ is not altering/causing $x_1$ to lack $x_3$ while $x_1$ has $x_3$ (for example: a community of amputees is not formed by $x_5$ hacking limbs off of various people) - in fact, these states may be somewhat inherent/intrinsic to the members of the groups or to the groups themselves (as an emergent property) - and 2) the importance of this difference is enough to unify each $x_1$ and $x_2$ and separate them from eachother in the mind of $x_5$, despite the possibility that they otherwise possess no group-internal similarities or group-external mutual differences. The only commonality guaranteed in $x_2$ is $x_3$; the only commonality in $x_1$ is a lack of $x_3$; these each are their sole respective defining features. No secrecy or lack of knowledge/access is implied, unlike {mugle} (which has a reference set that is a subset of the reference set of this word).	fu'ivla	in-group;othering;out-group			NMPUOLQMSOVLSLRLPNLQPLMRMPMLSOKSOPRUQNPMMLRNPTNOKPPPLUSQNMLKPQOQORORPPSNQTONTMPQNSQOPONPLQKPSQQOPOPOQSNOLKMMRLPIOJLLPPMLOQOMRPKOOMPKLMOQLPOOLQPMMNOOKVMOMQPNJPPQMQJNMKQLPOMMNOOLNLPMROOKNRMPPLPSMLKOOPOPOQQNPPJVLONMLSSMOLHNOOJOMQNOOMRMNQIONLONOMPQRMNQOQMOPQOONONMNOKOLOOUPPSLMPNMQOQPMLMQSMMRLQNNMONMMNNQLLRQMNOROJPUOOKNNOLOONQLNMOPSQPNLNPONPNORMMKNQKQJNPONRPQMQRORMOUMONPOPPPKNOQQSQLRPPN
cnampetu	$x_1$ is the angular momentum [vector] of $x_2$ in frame of reference $x_3$ around point/axis of reference $x_4$.	See also: {impetu}, {ocnerta}, {carna}, {plankexu}.	fu'ivla	angular momentum;momentum			MMNMRPROWMWPQNPPMNOSNRQRRROOUQPRJPNQPLPQPQTPPUOOMPKMLNNPQNPMPQRPKOLNMPMLONNNRKPMMOPMOSLNPOOMQSSQQNMNQQMRKOMLPMLLMMLNKMOJOPKPNKMOMPOLJNLOOOPMLNMMMRNONPKPKQPOGOOOMMMMNMMROMJOMQNNNMOMQPSMJRJNPKRPOKMPQPPPRSPNMPOVMQLMNPRKMNMMMTKOMPOPKKTOMQMLMNRPNOKQSLQNPRQMNONOOMNNMJOLOQTRNOSQONKPSNORPMSLQOMSOQQNPQOTOQNMSLPMNOPONNMRONLOMOPOJNPLNOMOPNRLMMNONORPSOSPMOPVQLPPQKOQQNQRMOOQPTMOMIPPOQLQQONKPTMN
cnanfadi	$x_1$ (li; number/quantity) is the weighted quasi-arithmetic mean/generalized f-mean of/on data $x_2$ (completely specified ordered multiset/list) using function $x_3$ (defaults according to the notes; if it is an extended-real number, then it has a particular interpretation according to the Notes) with weights $x_4$ (completely specified ordered multiset/list with same cardinality/length as $x_2$; defaults according to Notes).	Potentially dimensionful. Make sure to convert $x_3$ from an operator to a sumti; $x_3$ is the 'f' in "f-mean" and must be a complex-valued, single-valued function which is defined and continuous on $x_2$ and which is injective; it defaults to the $p$th-power function ($z^p$) for some nonzero $p$ (note that it need not be positive or an integer) and indeterminate/variable/input $z$, or $log$, or $exp$ (as functions); culture or context can further constrain the default. If $x_2$ is set to "$z^{+ \infty .}$" (the exponent is positive infinity, given by "{ma'uci'i}") for indeterminate/variable $z$ (the function is the functional limit of the monic, single-term polynomial as the degree increases without bound), then the result ($x_1$) is the weight-sum-scaled maximum of the products of the data (terms of $x_2$) with their corresponding weights (terms of $x_4$) according to the standard ordering on the set of all real numbers or possibly some other specified or assumed ordering; likewise, if $x_2$ is set to "$z^{- \infty .}$" (the exponent is negative infinity, given by "{ni'uci'i}") for indeterminate/variable $z$ (the function is the functional limit of the monic, single-term reciprocal-polynomial as the reciprocal-degree increases without bound (or the degree decreases without bound)), then the result ($x_1$) is the weight-sum-scaled minimum of the products of the data (terms of $x_2$) with their corresponding weights (terms of $x_4$) according to the standard ordering on the set of all real numbers or possibly some other specified or assumed ordering. The default of $x_4$ is the ordered set of $n$ terms with each term equal identically to $1/n$, where the cardinality of $x_2$ is $n$. Let "$f$" denote the sumti in $x_3$, "$y_i$" denote the $i$th term in $x_2$ for all $i$, "$n$" denote the cardinality of $x_2$ (thus also $x_4$), and "$w_i$" denote the $i$th term in $x_4$ for any $i$; then the result $x_1$ is equal to: $f^{(-1)}($Sum$(w_i f(y_i), i$ in Set$(1,...,n)) / $Sum$(w_i, i$ in Set$(1,...,n)))$. Note that if the weights are all $1$ and $x_2$ is set equal to not the $p$th-power function, but instead the $p$th-power function left-composed with the absolute value function (or the forward difference function), then the result is the $p$-norm on $x_2$ scaled by $n^{(-1/p)}$ for integer $n$ being the cardinality of $x_2$. This should typically not refer to the mean of a function ( https://en.wikipedia.org/wiki/Mean_of_a_function ), although it generalizes easily; alternatively, with appropriate weighting, allow $x_2$ to be the image (set) of the function whose average is desired over the entire relevant subset of its domain - notice that the weights will have to themselves be functions of the data or the domain of the function; in this context, the function is not necessarily $x_3$. If $x_3$ is a single extended-real number $p$ (not a function), then this word refers to the weighted power-mean and it is equivalent to letting $x_2$ equal the $p$th-power function as before iff $p$ is nonzero real, the $max$ or $min$ as before if $p$ is infinite (according to its signum as before), and $log$ if $p$=$0$ (thus making the overall mean refer to the geometric mean); this overloading is for convenience of usage and will not cause confusion because constant functions are very much so not injective.	fu'ivla	arithmetic mean;average;generalized f-mean;generalized mean;geometric mean;harmonic mean;log-sum-exponential;LSE;max;mean;mean value;min;norm;norm;p-norm;power mean;quasi-arithmetic mean;RMS;root-mean-square;typical			MKPQLOQPSLTNTNNNPMMNSQOQQNKNSPLUSPNOOLNRLLTNKRMLMQPWJRQMMNMMMRSPPQLMOQROLPNMSLNQMPQOQOPNRPOQMTNQPPMQPRQPMJRLOKRINKLMPPOMPNLOPPNOKNQLMONNKRRVKRRNQORJQOPOPQRNLONPNKMNMOPOQNMMNQOONLMMPRPKMQLQONRQMKLPSQPQPPNPPLORONQONQPLNKKNONHOKSMOPMOPQQMMMKROONMPQNMRKRPKNOPIPQKJTOLNONRNPNPIQLPOMRMQLOOMONPQLOOIKOORPOJLPNQTPMRPMJTTOQMOLNOOMJMKOMPOOORNKOOONPONOQRMMQLPOPPPRMOQPNPNNNQQSMLQPPSQNNNQNNNLTMOO
cnanlagau	$x_1$ is the generalized arithmetic-geometric mean of the elements of the 2-element set $x_2$ (set; cardinality must be 2) of order $x_3$ (either single extended-real number xor an unordered pair/2-element set of extended-real numbers).	Elements of $x_2$ must have the same units/dimensionality; the result has the same units/dimensionality as them. If $x_3$=$p$ for a single extended-real number $p$, then $x_3=(p,p-1)$ also. If $x_3 = (p,q)$ then the algorithm uses the $p$th-power mean ({cnanfadi}) and the $q$th-power mean; thus $x_3 = (1,0)$ corresponds to the standard arithmetic-geometric mean, $x_3 = (0, -1)$ corresponds to the geometric-harmonic mean. A poor choice of $x_3$ will lead to non-convergence of the sequences produced by the algorithm and, thus, leave $x_1$ undefined (NAN error). $x_1$ is the value to which each of the sequences produced by the algorithm converge (iff these values are mutually equal). Let $M_i$ denote the unweighted $i$th-power mean for all $i$ and let $x_2 = (a_0,g_0),$ $x_3 = (p,q)$; then the algorithm produces potentially infinite sequences $a = (a_0, a_1, ...), g = (g_0, g_1, ...)$, where $a_n = M_p(a_{(n-1)}, g_{(n-1)}), g_n = M_q(a_{(n-1)}, g_{(n-1)})$ for all positive integers $n$. Notice that this word is symmetric ($x_1$ remains constant and none of the sumti change in meaning) under an internal permutation of the elements/entries of $x_2$ and/or of $x_3$ (when taken as a pair or set), separately. See also: {gau'i'o}.	fu'ivla	AGM;arithmetic-geometric mean			NMPONKNOSNROVMNNMLOPTQOPSPLNURLTTPMOSOMRLNUPKTMLMOOVLPQOMNNKPPRNSNMMNPMOMPOPOMOPNNQORSPLQORONQQNQPOQOOQMPJQMRHRHMMMONRPIONNOQONOLQSNMPLOORQSOQUOQMRJRQPQNOONKOPQLPMMQOPOPNOLNOONNNMPPQPLORNSOMRQLLNOQSQPNOOMSMMSKPQKOPOLMNJNPPLOIRNOPKPNOOOONNRPQNMPTNOOOQONNNNKMRJIOOMOLMQSSORLNKQOPSOOKQONQLNSJNPMKPOPMPHNQLQONQPKOLVPMPMPLONOMKNHQNMQOJQMNPNOMMPOMNRLLSONONSOTOOQPPQLMNRQQNNQOMSPOLOOMONMQOPO
cnanlime	$x_1$ is the generalized weighted Lehmer mean of data $x_2$ (completely specified ordered multiset/list of numbers) of Lehmer order $x_3$ (either a single extended-real number xor an ordered pair of two extended-real numbers) with weights $x_4$ (completely specified ordered multiset/list of numbers with the same cardinality as $x_2$; defaults according to the Notes).	Possibly dimensionful. If the cardinality of $x_2$ is $n$, then the cardinality of $x_4$ is also $n$ and, moreover, the weights default to $1/n$ each. If $x_3$ is a single extended-real number $p$, then $x_3 = (p, p-1)$ also. If $x_3 = (p, q)$ validly for real $p$&$q$, then $x_1 =$Sum$(w_i y_i^p, i$ in Set$(1,...,n))/$Sum$(w_i y_i^q, i$ in Set$(1,...,n))$, where $y_i$ is the $i$th term of $x_2$ for all $i$, $w_i$ is the $i$th term of $x_4$ for all $i$, and $n$ is the cardinality of $x_2$ (and thus $x_4$). If $x_3$ equals positive infinity ({ma'uci'i}), then the result $x_1$ is the maximum of the data $x_2$; if $x_3$ equals negative infinity ({ni'uci'i}), then the result $x_1$ is the minimum of the data $x_2$.	fu'ivla	contraharmonic mean;Lehmer average;Lehmer mean			LLPOONPPTLSOTOPOPMLPRQKQROKNRRLQRQMPOMOQKLTNJSMMLPOULSQPNKMMMRRQQPLOOQPMLPOOQLPPKPQNRPOMQQPNMTPPQPNPPOPOPJPMOIPHPLMNORKKOMLLRPMONLSJMPLQKQSTMSPNNQRKQOPPNNOMJONONLKMPOPOQMMLNSOQMLNMPRQKLQLPMNQQPJNMRSRPPQNQQMOTMQRMLRPJONKNMOIOMQNQRMOPOOMNNNUQONLQUMMSNOPPMONKPOLKSPKOMNNRQNPLPLOOPSPOMPOMPOOOLORIJNOOOOMNPNOSMPTPONTRNPNPNONOMKOKONRQOORNNQOONNOMOPSMNQONQQQPSMRRMNPLNMQQULJQPMQQPOOOMONLTMNP
cnansari	$x_1$ is the mean-value theorem mean/forward-difference-quotient mean of the elements of (multi)set $x_2$ (1-element or 2-element set) under/for function $x_3$.	Let the sumti of $x_3$ be a real-valued, univariate function $f$ which is defined and continuous on at least the closed interval [$min(x_2), max(x_2)$] and differentiable on at least the open interval $(min(x_2), max(x_2))$, such that the derivative $f'$ is injective. Then $x_1 = (f')^{(-1)} ((f(max(x_2)) - f(min(x_2)))/(max(x_2)-min(x_2)))$ if $x_2$ has cardinality 2; if $x_2$ has cardinality 1, then $x_1$ is equal to the sole element of that set; other repairs may be necessary, depending on $f$: for example, $f$=$log$ has $x_1$=$0$ if 0 is an element of $x_2$. If $x_3$ is filled with the monic, single-term polynomial of (integer) degree $p$ such that $p>1$, then $x_1$ will be the principal (p-1)th root of the (1/p)-scaled weighted (p,1)-Lehmer mean ({cnanlime}) of the elements of $x_2$ wherein the weight of the lesser of them is -1 (and the other weight is +1) unless $x_2$ is a singleton (in which case the weights are both +1). Usually, $x_1$ is the value which is guaranteed to exist for appropriate function $x_2$ by the Mean-Value Theorem.	fu'ivla	forward-difference-quotient mean;logarithm mean;log mean;MVT mean			ONRNMPQQROPMUNNLOKQPQSPQOOIMRPLQPMLPPMQQMOROLSMKOOQTJPSONPNMROWPSMNMPQOPMNMPRQPOLMQNPQPNPQNPNQQKNPQRNPPMQIRJNLOHPMIMPOPIQLOMQMSOOJPNQPNONPRRKRSPRLRLTOOONPQOLNOSLPONPOONOMMMRONOKNKORNMMLPJPLMRSNMKQQPRRMLLQMONQNNOMRTPMPPJNNPOOLQLRONPQQRNOMKMONKNPOMOPKSOLINOLMOMKRPNTNMSQSPPKMNPLPPPNMNOOQPLRLOMJOQPOOMMNOKQSONRKMJRQMPLSLILOMNLMPLMOONRPPONPNOPPLORKOQQNMNRPVOSQPRPNLORQNKMTLNTSOMPNQOPONOPN
cnanxero	$x_1$ s the Heronian mean of the elements of the ordered multiset/list $x_2$.	If $x_2 = (A,B)$, then $x_1 = (1/3)(A+sqrt(AB)+B)$. Might be able to be generalized in a number of natural ways for greater-cardinality $x_2$.	fu'ivla	Heronian mean			QKOLLORPRNRNRMMOONMPPQQSONLNSQKVSNPNPMPQLOVQKSMMNNQPHQRNLLMLLQPRPSNMOSPNKONOTNONJQQNROMMQPMNNOMORNPQQQONOLOKOMPLONJLOQRMOLNOPTNONLTKOPKKMPOROQSOPNOIMRNMOMRMKPMNLRNOMOPOQLMPRQNPLMNMPOONMRLNNNSRSLKNSPQNPNMSROPRLPRLQSPLPKIPPNJOKQNPPKONNPNQNHQOROPMQMQQLNNOMNRKOPNKQNKTNPSPSONJOLOMNSQNNOPLPONQPPLKLLPNMMKNQNPNNNQQMISSRONPNNPOONLNQQNSQMOMMQQNNONNQPVNLROLOQOQRMQRNPSPKJQPPLPSPQRRRNPMONOMSNNR
cnatufi	$x1$ reflects/pertains to Epipaleolithic Natufian culture of/in specifics $x2$ in properties $x3$		fu'ivla	Natufian			OQQQONPJONTHOOOONQNSROPRQOPOSOLTPNPVOLSOOLSNNQPQKNONKNPPQMMLQROQORMNJPPMQSLOOMIKNPQNPPMNPQQPORPOOPQNPSLUJJJMNONJLMNMNJMKPOMOQNOOQQOKONMNOKQRKPLTLQNMLSMPLNOMJPRMONMOQNLPPPPOONPQLOPPOOPMNTKKSNTNORMNRQLPMTRMOMORIPIMMQTNQOQOLNJONMLRLGNROONNPQMMSUMPPOMPLQMMONNQNONSQOKROPMQOKNNMNUNSLQPPLOPOOKRMPOROPNPKPMPNOQQINQPNLLPPNMNKPQOOOSQNPRNOPLRQQONPPMORMOLMPPQMPQOOMOOPLPQPINRTMNQNMROOOMNQSNNUSTM
cnei'i	having property $x_1$ semantically entails having property $x_2$.		fu'ivla				RSOQNMULNNRIURUQRNLPPMQPLQMOSNQQMPSOSNPONMSNPRUMNNMPMOSSOPNNPPNQPNNPLQUOOSNOROQPKOOQOOQLIRMKRSQNOJLPMRPPPNNNMNPLNONPLMRFRPRLPKOOONMPQPPPKOONKONQPPNPOQJOOPOOMOQROPNNOLQPRMMMQNPOKORPPLOMQTMLKMQNPNOKPMMPJNRLNNNRKNPSPRRKQNONKQMOLLLPOLTLNMPLMPRQOKRRNNNOPOLOMKNMJOMMRKJNLPLTOOSMQPUMNMNMPLOQQRLTMNMOONLLLPPSOOQNKNQMPLPNSQNSJOJOMPPONNVPMOPROTNNPPNSPLNPQMOPQTOPSRRNOONMROKRQOMNMOQNONLONSQLPQQM
cnuiorke	$x_1$ is a New Yorker (urbanite/city-dweller); $x_1$ pertains to/reflects/belongs to New York City culture/history/geography in property/aspect $x_2$	Does not apply to the state!	fu'ivla	New York City culture;New Yorker			RNTOPLQIPLSKONPSPNPSRMOQRRROPSMRNPQTSPQPKLPPORMRLNNQOPPQORLOPPRRQMLOKKRPPQMKPNOROROOMRHPMONPNPPLROMOOQNSNKMLONPMLNPNNOPJKQINMKNONOOOKNONLOTNLORRONNPNRLOIMQQHNNSPPONPNMLNMNOPRQKOMRPLOOMOOMOLMQNOLQQRUOPSTOOORQQNOMNRPUMNPLMLNLONKNNJKQQPNHNQSPPONJUQNKPKNQNOKPMNLNOOIMMNLMTPRLMLNPOQPRPLONMMONRKNPMQNOTLNKLPOPRNPMOROQTNNRRGMNOMPMNNPPORQPQLOLJOOQSRPOONNOOOPPPPOPNPKRNQMNTNNNNONONMNPQOSNLUPOP
cnurmje	$x_1$ reflects/pertains to the New World [from European explorer perspective] in aspect $x_2$ under standard/definition thereof $x_3$	Experimental gismu version: {numje}	fu'ivla	New World			PNSQRKOKOPTKPQOOPNNQPJOROMQOSRLSOPPUQJPMLNQOPQPPLQNMLKQNQNMLPRQORNJOLONMOKPLOPLPSQPONRLMNOQLSUPMONQOQSQQLMNNNNQLMKNNPNONRNMPPOOORPMNKPMNLMNSLRQOLSOPMQNLPOPNEOONNOLNNOMNQPMNQNPNOQOMOMPMNPOMPMSORQMOMSLROTQLOOOSJQLMNRUNOLJOMMLOLNMNIJNQLQMNNRPNOQLUSMMNMPSLPOLPMQMONLNPMONTMPPRLNRMUMRQNOONNPMNNOPRNNLRILNPNONQMMQPSMJQPNLPKPNOMQMQKONMLPPRNSPOONOSQQOJMPNQLKUOLMNOOPSNQQOTPPPMMNOONOQTSRRPVROO
coindoi	$x_1$ is a part of Lojban text representing rule 'vocative' according to the first edition of the book 'The Complete Lojban Language'.	Inner structure of the rule: (COI NAI?)+ & DOI. For the description of the syntax see {jarnezi}.	fu'ivla				KQRLNLQLSLTNRNRQMMMLUTLPPTQNSPLQOPNPQJTRLMQNPQKOLPLNMQSOMPPNPPPOOINOOQOMLQKMUPSNOQROOOLLRSPMPQKNPNPQRNLPMKRNROMLPJJOOPRNNMLNOMMOQPLKLMMOGMPLHQPPOKNOQQOTORTLLSPKPNMPNPMPLNJOLONNOKLPSPPMLQMOOPSROMJMUMOQORNMPOQPMPROPPSOMOMNONOOOQMMIMPPRPKNOPQMMMLROMNOMPQPMQOMMNMLQNOMOMQRPPOMMKQNQQPMNOPNNONQRRQOTJOQMOMPMPOQLNMNQKQUPPMOMOOOKJMLPQQNRPRRMKOPQRORRNNPNQOPLNOSRNNRSMRPQMLPPROONLPMONNQRNQKUVRL
co'udzau	$x_1$ cancels upvote-or-downvote for / "unlikes" $x_2$ in system $x_3$	Refers to systems (chiefly on the Internet) that keep a running tally of approval-votes, and sometimes disapproval-votes as well. See {ma'udzau}, {ni'udzau}, {adzau}, {nildzau}, {kansele}, {co'u}	fu'ivla	cancel upvote or downvote			LLPOLMRNUQSPTMKPNNOOOSLSQNOOOQKNONNNSKPNMLNKMQMLLOOQMTSOQRMNORLPPSLMPQONPOKNROPQORPNPOKNQOMPTQKLRNMQMPKMNNMPPLMKOPKSNPMNOPNLRLQOLNOMOONRLQSNLTQMSPNOSPPQQOMPKPNPOPKMMOLMPQFPPNMIROSMSSMLOOLKQLPLLNMNNNNOPRNKMLQPOLMKTOPONLJPNROOKNIQNORLPNLLORTNPQMRONOOMOPPSOQMMRNOLMMMRLQTOQLOOLOQSVPORQQOONPTNQPPQRQSLPONKPQLKPOPLIMSNQRMPMPOQLPMOMNQTITMNMOOOTPQQMLNOQOULLQNPQQQQMQPPNOPMSOQOOOLMNOQRONPTPOM
cpavlofi'ai	$x1$ pertains to Pavlovian (Upper Paleolithic) technological industry/culture/know-how of period and location (specifics) $x2$ in properties $x3$		fu'ivla	Pavlovian Upper Paleolithic culture/technology			NPPNLNNNOOTJPNMOLORRRQRPQROORRKSSOSULNPROJRPOSONJONNMONNNNNLOSNPOPNPLPQOMOLOPKLJQQPNNQMOQJPLNQRRQQSMQLKRMKKOQOLOKMPPNNQKKMNNNOOOPNONLNNKMPPPISOQLNPMLQMRPPMNKPQONNLRONOQONNNNOQOMOLQSMPNRRLNSNUMQOPQQPMMOPRRNPNPJOHNNRTNPOKMNPHONONROHNRPQNNPNOQPRNTOLINNQNKLNMMPOKNRONNQQPTONPLPNSOULQPNNMMOMKTMROQMKLQMPOPMORPNLOOOQNOOILLKPMOPORMQOPPPTKPQOOPORNNUPSMMPPMNNOQMNQOOJPPPKORTSONOOPQPMLPTRNJSQRM
cpeirigordi	$x1$ pertains to Périgordian technological industry/culture/know-how of period and location (specifics) $x2$ in properties $x3$		fu'ivla	Perigordian;Périgordian			POOMLMPORLSMQQMSNOQQPMOPPPOPPQJSRPTRNOMQLKPONPROKNLMNLQOLMNLSPNOOPPRLOTLPNMNNLOLKQNOMPOONMNNNPNTRMSLRNNSMMJPROLQLMNQLPUOMQJMROOOOQOPLOMPPOQOIPPQQNQPPRNOPOSPJQRRONNONNOQLMLOPNPQLPMQQLPONQMNOPRORONSSQNNOROOLPQOGSLMOSTNPQNNMPJOMKMOQKPQROKOONJUOQLTJJLTNNPIKMPNMPJMNNPOQOOTNPNJRKQNWKPOQOPPLNPUNONNOJQQIPKOPMPOQNMOJMRRPJNSGMROMMOONMRRQROOMNMOSSOQRRPONNNLPPPNONPRRNPNQMNPOMLROOSNOONRRNNLRPRL
cpidodo	$x_1$ is a dodo of species $x_2$		fu'ivla				NQOPOMRLRRVIPPOPNOOSPSNQJNMRPLLVPOQSRMTRPLTLPPJRSLMOKQPMNLLLMRSSMOMNPQPNPQKQRPQKLQQQNRNLNOSOOOJPTNLPQNLMOMNMSMMNLPNMMJMMNNMMRKOOQOPIPKKPJMIMIOPPLPLNOPPLPSQKKQOLOQLONMMSRONNQLPJPMNPRPPLOONPONNLOMLQRNQNOQOOTMQRNOMNLQSOOOMPPKLONPPMKPOSOOKQQJSPRRNONOMOOPQQONQMKQPLMPNRRNPSSNLOPQSNRMQNNQNOMMKPMRNPNLPRJLMNKKRROOPNLMOROOONMLQOPNQLPNMLSOTOOPQMPPOQPPMNOPNNLLQPMQRRPNSORONQPPSMLLPOPKJMQMONTOTR
cpikakadu	$x_1$ is a cockatoo of species $x_2$	See {cipni}	fu'ivla	cockatoo			OPOQJPTLPOSIPNNRSPMQOPRQKPMRQNKTQORRONRSRNRLNRJQRLKMLQQOPJKMMRQRONLNNQPNLQIQSOROIMQNNQNMJPPPSOOOQMKOQONNMNNLRMLKNNMMNPOONPNMSKKORNPLOQMNKPMNHOPSNOPOKOONMOOIIRRQLOKKPKLSQKMPNLMKSOONRMONOSOPNOPNRKMPPMPMSNNNQLQPNOPLOSSLSQIONMNOLPKQLMNPNQLOPKTORPONMLMPOQQORMOOJPQOPLRRNPPRSPPMQPQNRMQNNNPNMNMSLTMPPLNQMOMQNNSQOPNMOIOSMMNQNLQOPPQMUMLMTPRNORQPPORRNPOMLONONQPRMOONPNULQNNRPORNKNNRQMNMSNQPPPQO
cpikiui	$x_1$ is a kiwi bird (genus Apteryx) of species/type $x_2$	See {cipni}	fu'ivla	kiwi			NPRONNRGTPTJQPOOKLOPPQPONPNPRMKSOOPPPOQRPLRNMQKNOPNJNPSPKLNMSSOQKNKMUMSONQJNVMNQKQPMPOMNNMOOSNPONMLQQPOPNMMMNMOLNPLNMNKMOOKMQRLOPROISILMJMNPIPTRMPORONNONPSLLPTINPIKPMRRQLPSNLNNPNQNOOMPRQLPMKQNSLMMNMMORKPNNOQSLQNPJMQQRONQLMLOOQOPMOQSOONSONSPRSNNOPMNOQTPKNOLLONNPNNQQNNRPNOPQMTQSOQONPNNLMORLOKOPLLTONLQMMQQPNPOQMQUSONQKOQOPLNLOMOMTNQNNOPLQRPPNRQOMPQOMPMRLRROQOROPNJQOQPOPNOPPMISMKPPSPRN
