@rowCount	922
w	d	n	t	s	g	r	b	v
a	Ett logiskt definierande konjunktiv: sumti eftertänkt eller.	inklusiv disjunktion (p eller q eller båda), kallas inom datavetenskap ofta för OR. Ibland kallas detta för och/eller i dagligt tal.	cmavo	A	eller;och/eller;OR;sumti eller
a'a	{a'a} - definition attitydmarkör: uppmärksam\n{a'acu'i} - ouppmärksam\n{a'anai} - undvikande.		cmavo	UI1	uppmärksam
a'a cu'i	{a'a } - definition attitydmarkör: uppmärksam\n{a'a cu'i} - ouppmärksam\n{a'a nai} - undvikande.		cmavo-compound	UI*1	ouppmärksam
a'a nai	{a'a } - definition attitydmarkör: uppmärksam\n{a'a cu'i} - ouppmärksam\n{a'a nai} - undvikande.		cmavo-compound	UI*1	undvikande
a bu	bokstaven a.		bu-letteral	BY*	a
cmaci	$x_1$ är en matematik av typ/som beskriver $x_2$.		gismu		matematik;matte	cmac;cmaci
cmalu	$x_1$ är liten/små i egenskap/dimension(er) $x_2$ jämfört med standard/norm $x_3$.		gismu		liten;små	cma;cmal;cmalu
cmana	$x_1$ är ett berg/kulle/[höjd]/[topp]/[högland] som reser sig från landmassa $x_2$.	Se även kulle (={cmama'a}).	gismu		berg	ma'a;cman;cmana
cmavo	$x_1$ är ett strukturord av grammatisk klass $x_2$, med betydelse/funktion $x_3$ används i (språk) $x_4$.	x4 kan vara en specifik användning (med en inbäddad språkplats) eller en massifierad språkbeskrivning; x3 och x4 kan vara endast ett exempel av användning av cmavo eller syfta på ett aktuellt uttryck; cmavo-lista, om det är ett fysiskt objekt (= (loi) ma'oste); med hänsyftning till den mentala konstruktionen (eg. föreslår att lägga till ett nytt cmavo till cmavo-listan = ma'orpoi, ma'orselcmi, ma'orselste). Se även {gismu}, {lujvo}, {gerna}, {smuni}, {valsi}.	gismu		strukturord	ma'o;cmav;cmavo
cmene	$x_1$ är ett namn/titel på/beteckning för $x_2$ som igenkänns/används av namngivare/namnanvändare $x_3$.		gismu		namn;titel	cme;me'e;cmen;cmene
cmila	$x_1$ skrattar (emotionellt uttryck).	x1 laughs at x2 (= {mi'afra}).	gismu		skratta	mi'a;cmil;cmila
cmima	$x_1$ är en medlem/element av set $x_2$; $x_1$ är bland/mitt ibland grupp $x_2$.	x1 kan vara en fullständig eller ofullständig lista över medlemmar; x2 markeras normalt med la'i/le'i/lo'i, definierande setet i termer av dess gemensamma egenskap(er), även om det kan röra sig om en fullständig though it may be a complete uppräkning av medlemskapet.	gismu		medlem;tillhör	mim;cmi;cmim;cmima
cmoni	$x_1$ stönar/jämrar sig/gnäller/ylar/vrålar/skriker/gör läte [icke-lingvistiskt yttrande] $x_2$ vilket uttrycker $x_3$ (ka).	Även skri, de flesta djurlätena, dvs skälla, kackla, jama, gnägga, råma, bräka, grymta, gala.	gismu		låta;stöna	cmo;co'i;cmon;cmoni
cnano	$x_1$ [värdering] är en norm/genomsnitt i egenskap/belopp $x_2$ (ka/ni) bland $x_3$ (set) enligt standard $x_4$.		gismu		genomsnitt;norm	na'o;cnan;cnano
cnebo	$x_1$ är en hals av $x_2$.		gismu		hals	neb;ne'o;cneb;cnebo
cnemu	$x_1$ belönar $x_2$ för atypisk/utmärkande $x_3$ med belöning $x_4$.	Skiljer sig från förtjänad lön på grund av dess atypiska natur; belöningar behöver inte vara förtjänad utan är i någon mening förtjänade ur belönarens synvinkel; positiv belöning (= {zanyne'u}), straff, bestraffning, tillrättavisning (= {malne'u}, {sfane'u}); x4 kan vara ett specifikt objekt, en mängdvara (massa), en händelse, eller en egenskap; för att vara pedantisk så är objekt/mängdvaror sumti-höjande från ägandet av denna (={posne'u}, {posyvelne'u} för otvetydighet). Se även {dunda}, {friti}, {jerna}, {jinga}, {jivna}, {pleji}, {sfasa}, {venfu}, {prali}, {dapma}.	gismu		belöna	nem;ne'u;cnem;cnemu
cnici	$x_1$ är ordnad/skötsam/prydlig [fri från vad som är opassande] i egenskap/kvantitet $x_2$ (ka/ni).		gismu		ordningsam;skötsam	nic;cnic;cnici
cnino	$x_1$ är ny/obekant/nymodig för observatör $x_2$ vilket kännetecknas av $x_3$ (ka) enligt standard $x_4$.		gismu		ny	nin;ni'o;cnin;cnino
cnisa	$x_1$ är en kvantitet/ innehåller/är gjord av bly (Pb).		gismu		bly	nis;cnis;cnisa
cnita	$x_1$ är direkt/vertikalt nedanför/under/nedtill av/nedan/nere i riktning från $x_2$ i referensram $x_3$.	Även på undersidan/nedre.	gismu		nedanför;nedre;nedtill;nere;under	nit;ni'a;cnit;cnita
cokcu	$x_1$ absorberar/suger upp $x_2$ från $x_3$ till $x_4$.	mopp/svabb (=grana cokcu), trasa (=cokcu bukfu).	gismu		absorbent	cko;cokc;cokcu
condi	$x_1$ är djup i utsträckning i riktning/dimension $x_2$ i riktning från referenspunkt $x_3$ enligt standard $x_4$.		gismu		djup	con;cno;coi;cond;condi
cortu	$x_1$ har ont/känner smärta på ställe $x_2$.		gismu		ont;smärta	cor;cro;cort;cortu
cpacu	$x_1$ får/erhåller/skaffar sig/ackvirerar/anskaffar/fövärvar/tillägnar sig/accepterar $x_2$ från $x_3$ [behöver inte förutsätta tidigare ägare].	Även hämta/avhämta; acceptera en gåva.	gismu		erhålla;få;skaffa sig	cpa;cpac;cpacu
cpare	$x_1$ klättrar/klamrar/kravlar/krälar/kryper på yta $x_2$ i riktning $x_3$ medelst $x_4$ [kroppsdel/verktyg].	crawl (=cpare limna).	gismu		klättra;kräla;kravla;krypa	par;cpar;cpare
cpedu	$x_1$ anhåller/ansöker/ber om/begär $x_2$ av/från $x_3$ på sätt/beteende/manér $x_4$.		gismu		anhålla;ansöka;begära;be om	cpe;cped;cpedu
cpina	$x_1$ är skarp/stickande/frän/pikant/kryddstark/irriterar sinnen $x_2$.	Även irriterande vid beröring (={pecyspina}).	gismu		irriterande	cpin;cpina
cradi	$x_1$ sänder/överför [använder radiovågor] $x_2$ via station/frekvens $x_3$ till [radiovågs-] mottagare $x_4$.	Även: x1 kan vara någon/något med ansvar för tv- och radiosändningar (exv. mediabolag).	gismu		sända	crad;cradi
crane	$x_1$ är framsidan av/främre av/fram/framför/framåt/framöver/framom/(av/i) $x_2$ vilken är vänd mot/är i referensram $x_3$.	Även: x3 är standard för orientering i rummet för x2.	gismu		framför;framsida	cra;cran;crane
creka	$x_1$ är en skjorta/t-shirt/blus/linne/topp [klädesplagg för överkroppen; inte nödvändigtvis med ärmar eller knappar] av material $x_2$.		gismu		skjorta	cek;crek;creka
crepu	$x_1$ (agent) skördar/bärgar/inhöstar/samlar grödor/produkter/föremål $x_2$ från ursprungskälla/area $x_3$.		gismu		bärga;inhösta;samla;skörda	rep;crep;crepu
cribe	$x_1$ är en björn/[art i familjen Ursidae] av art/sort $x_2$.	Ursidae är bl.a. grizzlybjörn, isbjörn, jättepanda; dock inte koala och liknande. Även nalle/teddy/leksaksbjörn (=kelci cribe).	gismu		björn;nalle	rib;crib;cribe
crida	$x_1$ är ett naturväsen/tomte/älva/skogsrå/troll/vätte/vittra [mytologisk humanoid] av myt/religion $x_2$.	Även orch, jätte, demon, djävul (när myt/religion skildrar denne med humanoid form); även engelskans bogeyman. Vissa menar att naturväsen existerar på riktigt, varför det vore fel att begränsa definitionen till endast sagoväsen.	gismu		väsen	rid;crid;crida
crino	$x_1$ är grön [färgadjektiv].		gismu		grön	ri'o;crin;crino
cripu	$x_1$ är en bro/spann över/tvärsöver $x_2$ mellan $x_3$ och $x_4$ [ingen speciell ordning, typisk destination först].		gismu		bro	rip;crip;cripu
crisa	$x_1$ är sommar/sommartid [varm årstid] av år $x_2$ på plats $x_3$.		gismu		sommar	cis;cris;crisa
critu	$x_1$ är höst [skörde-/avsvalnande säsong] av år $x_2$ på plats $x_3$.		gismu		höst	crit;critu
ctaru	$x_1$ är en strömning/tidvatten/flodvåg [cyklisk/periodisk expansion] i/vid $x_2$ orsakad av $x_3$.		gismu		strömning;tidvatten	ctar;ctaru
ctebi	$x_1$ är en läpp [kroppsdel]/upphöjd kant av öppning $x_2$ av kropp $x_3$; $x_1$ är labial.		gismu		labial;läpp	teb;cteb;ctebi
cteki	$x_1$ är skatt/pålaga/tullavgift på gods/tjänster/händelser $x_2$  som är ålagd $x_3$ att betala av auktoritet/myndighet/indrivare $x_4$.	Även tribut, gärd, utskyld.	gismu		pålaga;skatt;tribut	tek;ce'i;ctek;cteki
co	tanru inversion operator;		cmavo	CO	tanru inversion	col
co'e	elliptisk/ospecificerad bridi förhållande.		cmavo	GOhA	göra;ospecificerad bridi	com;co'e
coi	vokativ: hälsningsfras/hallå/hej/tjena/goddag		cmavo	COI	goddag;hej;hejsan;tjena
co'o	vokativ: avsked/farväl/hej då.		cmavo	COI	farväl;hej då
co'acfa	$x_1$ [tillstånd/händelse/process] inleds/initieras/startar/börjar inträffa från dess naturliga start; (intransitivt verb).	Se även {co'a}, {cfari}. x1 startar från första början. Även i betydelsen att 'börja om på nytt' eller 'börja från scratch'.	lujvo		börja från scratch;börja om på nytt;börjar			co'a,cfari
ckilus	$x_1$ är Vågen (stjärnbild/stjärntecken).	Symbolen för denna stjärnbild är vågen. Sedan babylonsk tid, så har Vågen varit nära förbundet med lag, rättvisa och hövlighet, då vågen har varit ett vanligt inslag i folks dagliga liv genom tiderna.	cmevla		Vågen
cmeclax	Namnlös	Bl.a. anonymt mailsvar mjukvara.	cmevla		Namnlös
coi co'o	vokativ: hälsningsfras i förbigående.		cmavo-compound	COI*	hälsningsfras i förbigående
ctile	$x_1$ är olja/petroleum från ursprungskälla $x_2$.	Se även {grasu}.	gismu		mineralolja;olja;petroleum;råolja	ctil;ctile
ctino	$x_1$ är en skugga av föremål $x_2$ skapad av ljus-/energikälla $x_3$.		gismu		skugga	ti'o;ctin;ctino
ctuca	$x_1$ lär ut/undervisar åhörare/skara/grupp $x_2$ idéer/metoder/kunskap $x_3$ (du'u) om ämne(n) $x_4$ med hjälp av metod $x_5$.	Även instruera, instruktör, utbilda, utbildare, lärare, professor, pedagogue; (adjective:) x1/x5 is pedagogical.	gismu		instruera;instruktör;lärare;lära ut;pedagog;undervisa;utbilda;utbildare	ctu;ctuc;ctuca
cukla	$x_1$ är rund/cirkulär [2-dimensionell form]; $x_1$ är en skiva/cirkel/ring.	Används normalt för en cirkel/skiva, men betoningen på rundhet betyder att detta begrepp kan inkludera "ring".	gismu		cirkel;cirkulär;rund;skiva	cuk;cukl;cukla
cukta	$x_1$ är en bok innehållande verk $x_2$ av författare $x_3$ för läsare/publik $x_4$ bevarad i medium $x_5$.	x1 är en manifestation/behållare, dvs ett fysiskt objekt eller liknande motsvarighet, av ett verk/innehåll. Behöver inte nödvändigtvis vara i pappersform.	gismu		bok	cku;cukt;cukta
culno	$x_1$ är full/fullständigt fylld med $x_2$.		gismu		full	clu;culn;culno
cumki	$x_1$ är möjlig under omständigheter/villkor $x_2$; $x_1$ kan möjligen/möjligtvs inträffa; $x_1$ är ett kanske.		gismu		kanske;möjlig;möjligen;möjlighet;möjligtvis	cum;cu'i;cumk;cumki
cumla	$x_1$ är ödmjuk/blygsam/anspråkslös vad gäller $x_2$ (abstraktion).		gismu		ödmjuk	cul;cuml;cumla
cunmi	$x_1$ är hirs av art/sort $x_2$.	Hirs inkluderar arter i flera genera, så i vetenskaplig användning av ordet bör det reserveras för att endast beteckna Panicum miliaceum (vanlig hirs).	gismu		hirs	cunm;cunmi
cunso	$x_1$ är slumpmässig/oförutsägbar/sker av en tillfällighet under omständigheter/villkor $x_2$, med sannolikhetsdistribution $x_3$.	Även tillfälligtvis, händelsevis, av (en ren) slump, chansartad/osäker, godtycklig.	gismu		händelsevis;slumpmässig	cun;cu'o;cuns;cunso
cuntu	$x_1$ är en affär/angelägenhet vilket involverar person(er) $x_2$ [individ/massa]; $x_1$ är $x_2$s ensak.	Även ärende, bekymmer, huvudbry.	gismu		affär;angelägenhet;ärende	cu'u;cunt;cuntu
cupra	$x_1$ producerar/tillverkar $x_2$ [produkt] genom process $x_3$.		gismu		producera;tillverka	pra;cupr;cupra
curmi	$x_1$ (agent) låter/tillåter/medger $x_2$ (händelse) under villkor/omständigheter $x_3$.		gismu		låta;tillåta	cru;curm;curmi
curnu	$x_1$ är en mask/[ryggradslöst djur] av art/sort $x_2$.	Maskar kan både vara ryggradslösa eller ryggradsdjur (även om det är mindre vanligt); även larver. Ordet curnu kan ses som en trivial beteckning för olika typer av krälande, maskliknande djur.	gismu		mask	cur;curn;curnu
curve	$x_1$ är ren [ej beblandad med föroreningar]/oförfalskad/okonstlad/genuin/oförminskad i egenskap $x_2$ (ka).	x1 (består av)/är endast/enbart/helt och hållet x2.	gismu		enkel;okonstlad;ren	cuv;curv;curve
cutci	$x_1$ är en sko/sandal/stövel för att skydda [fötter/hovar] $x_2$ och av material $x_3$.	Även stövel (={tupcutci}). Se även {smoka}, {taxfu}, {skiji}.	gismu		sko	cuc;cutc;cutci
cutne	$x_1$ är bröst(korg)/thorax/övre del av bål [kroppsdel] av kropp $x_2$.		gismu		bröst	cut;cutn;cutne
cuxna	$x_1$ plockar ut/väljer (ut)/utser $x_2$ [val] bland set/sekvens av alternativ $x_3$.		gismu		plocka ut;utse;välja	cux;cu'a;cuxn;cuxna
dacru	$x_1$ är en draglåda/dossier/mapp i struktur $x_2$, en behållare [skjutbart fack] för innehåll $x_3$.		gismu		låda	dac;dacr;dacru
dacti	$x_1$ är ett material som består i rumstiden; $x_1$ är en sak.		gismu		föremål;grej;sak	dai;dact;dacti
dadjo	$x_1$ tillhör taoistisk religion/kultur/ethos i aspekt $x_2$.		gismu		taoist	daj;dadj;dadjo
dakfu	$x_1$ är en kniv (verktyg) för att skära $x_2$, med blad av material $x_3$.		gismu		kniv	dak;dakf;dakfu
dakli	$x_1$ är en påse/kasse/bag/säck som innehåller $x_2$, som är gjord av material $x_3$.		gismu		bag;kasse;påse;säck	dakl;dakli
damba	$x_1$ slåss/strider/bråkar med $x_2$ om $x_3$ (abstraktion).	Använd tu'a för strid om ett föremål/syfte. x1 är en slagskämpe/fighter/(bråkstake).	gismu		bråka;fighter;kämpa;slåss;strida	dab;da'a;damb;damba
damri	$x_1$ är en trumma/xylofon/cymbal/gong [slaginstrument] som anslås med $x_2$.	slagverk (set/massa?).	gismu		percussion;slaginstrument	damr;damri
dandu	$x_1$ hänger/dinglar/är upphängd i/från $x_2$ med fog/led $x_3$.	x1 är ett hänge [något som hänger] (eng pendant; vilket kan betyda exv hängsmycke, örhänge, ljuskrona mm). Även avhängig (ursprunglig betydelse).	gismu		dingla;hänga;upphängd	dad;dand;dandu
danfu	$x_1$ är svaret/lösningen/responsen på fråga/problem $x_2$.	För agentiv respons/svara någon (={spuda}). Se även {ciksi}, {frati}, {preti}, {nabmi}, {cpedu}.	gismu		lösning;respons;svar	daf;danf;danfu
danlu	$x_1$ är ett djur/varelse av art $x_2$; $x_1$ är biologiskt levande.		gismu		djur	dal;da'u;danl;danlu
danmo	$x_1$ är en kvantitet av/gjord av/innehåller rök/smog/luftförorening från källa $x_2$.	x2 kan vara en eldsvåda.	gismu		rök	dam;danm;danmo
danre	$x_1$ (kraft) applicerar tryck på/pressar på $x_2$.	Agentiv pressa (={da'ergau}, {da'erzu'e}).	gismu		pressa;trycka	da'e;danr;danre
dansu	$x_1$ (individ/massa) dansar till ackompanjemang/musik/rytm $x_2$.		gismu		dansa	dans;dansu
danti	$x_1$ är en ballistisk projektil [eg skott/missil] för avskjutning/avfyrning med $x_2$ [eldvapen/avfyrningsanordning].	Även kanonkula, katapultsten, hagel.	gismu		projektil	dan;dant;danti
daplu	$x_1$ är en ö/holme/kobbe/atoll av [material/egenskaper] $x_2$ omgiven av $x_3$.	x1 är insulär/ö-. Även holme (=cmalu daplu), kobbe (=bolci cmalu bo daplu), skär (=rokci caxno), grund (=caxno).	gismu		ö	plu;dapl;daplu
dapma	$x_1$ förbannar/(för)dömer $x_2$ till öde $x_3$ (händelse).	Svordom (={dapsku}).	gismu		förbanna;fördöma	dap;dapm;dapma
dargu	$x_1$ är en väg till $x_2$ från $x_3$ med rutt $x_4$.	En regelbundet använd yta för färd, som är förbättrad för detta ändamål. x2 och x3 behöver inte vara i någon speciell ordning.	gismu		väg	dag;darg;dargu
darlu	$x_1$ argumenterar/talar för ståndpunkt $x_2$ mot ståndpunkt $x_3$; [meningsmotståndare är ej nödvändig].		gismu		argumentera;poäng	dau;darl;darlu
darno	$x_1$ är långt borta/avlägset/fjärran från $x_2$ i egenskap $x_3$ (ka).		gismu		avlägset;fjärran	dar;da'o;darn;darno
darsi	$x_1$ är oförskämd/fräck/tyken/uppstudsig i beteende $x_2$ (händelse/aktivitet); $x_1$ (har fräckheten/har mage att) våga göra/vara $x_2$ (händelse/ka).	x1 är fräck/vågad.	gismu		fräck;oförskämd;tyken;uppstudsig;våga	dars;darsi
darxi	$x_1$ slår/stöter/pryglar/klipper till $x_2$ med instrument [eller kroppsdel] $x_3$ på ställe [på kroppen] $x_4$.		gismu		klippa till;prygla;slå;stöta	dax;da'i;darx;darxi
dasni	$x_1$ är (ut)klädd i/bär/har på sig/utstyrd i $x_2$ som är en utstyrsel av typ $x_3$.		gismu		ha på sig;klä ut sig;utstyrd	das;dasn;dasni
daspo	$x_1$ (händelse) förstör/fördärvar/ödelägger/våldför sig på $x_2$; $x_1$ är destruktiv.		gismu		destruktiv;fördärva;förstöra;ödelägga	spo;dasp;daspo
dasri	$x_1$ är ett band/remsa/linjer/rand/strimma av material $x_2$.	Även strip (= ; remsa m tecknad serie).	gismu		band;linje;rand;remsa	sri;dasr;dasri
datka	$x_1$ är en and/anka [Anatinae] av art/sort $x_2$.	tillhör Anatinae, underfamilj i ordningen andfåglar med bl.a. gräsand, anka, myskanka. Med anka avses oftast tama varianter av and (={tolcilce datka}). Se även {cipni}.	gismu		and	datk;datka
datni	$x_1$ (du'u) [fakta/mätning] är data/information/statistik om $x_2$ insamlad med metod $x_3$.		gismu		data;information;statistik	datn;datni
decti	$x_1$ är en tiondel [1/10; 1*10-1] av $x_2$ i dimension/aspekt $x_3$ (enheter om inget annat anges).		gismu		,1;tiondel	dec;dect;decti
degji	$x_1$ är ett finger/tå [kroppsdel] på lem/ställe på kroppen $x_2$ av kropp $x_3$.	Finger (= {xandegji}), toe (= {jmadegji}).	gismu		finger/tå	deg;degj;degji
dejni	$x_1$ är skyldig $x_2$ i skuld/förpliktelse till fordringsägare/borgenär $x_3$ i utbyte mot $x_4$ [tjänst/lån].		gismu		skyldig	dej;dejn;dejni
dekpu	$x_1$ är $x_2$ (1 om inget annat anges) lokal(a) volymenhet(er) [ej metersystemet], med standard $x_3$, och underenhet $x_4$.	Avser det engelska (imperial) mätsystemet om inget annat anges (vanligaste mätsystemet i världen efter metersystemet). För att särskilja från andra lokala mätsystem, så kan prefixet gic- behöva användas i lujvo (för engelska systemet). För det amerikanska använd mer- , för de gamla svenska verkmåtten (=sfe'ero purci  bo dekpu). Exempel på enheter: Gallon (= {likydekpu}), quart (= {likseldekpu}), tunna/barrel (våt = {likybradekpu}, torr = {sudbradekpu}), skäppa/bushel (= {sudydekpu}), kappe/peck (= {sudyseldekpu}), kopp/cupful (= {kabrydekpu}), matsked/tablespoon (= {mucydekpu}); tesked/teaspoon (= {mucyseldekpu}). Ytterligare platser för underenheter kan läggas till som x5, x6, ...); Se även {canlu}, {litce}, {rupnu}, {fepni}, {gutci}, {minli}, {merli}, {bunda}, {kramu}.	gismu		volymenhet (lokal)	dekp;dekpu
dekto	$x_{1}$ är tio [$10^{1}$] av $x_{2}$ i dimension/aspekt $x_{3}$ (enheter om inget annat anges).		gismu		deka-;tio	dek;dekt;dekto
delno	$x_1$ är $x_2$ candela [metrisk enhet] luminositet (1 om inget annat anges) enligt standard $x_3$.		gismu		lysa	del;de'o;deln;delno
dembi	$x_1$ är en böna/ärta/lins/baljfrö från växt [ärtväxt/baljväxt] $x_2$.	Bönor, ärtor, linser och (i botanisk mening) även jordnöt. Se även {seldembi} för själva växtfamiljen.	gismu		ärta;böna;lins	deb;demb;dembi
denci	$x_1$ är en tand [kroppsdel] av $x_2$; $x_1$ är dental.	(för metaforer använd istället: {dakfu}, {pagre}, {jgalu});	gismu		dental;tand	den;de'i;denc;denci
denmi	$x_1$ är tät/koncentrerad/(samman)packad/intensiv i egenskap $x_2$ (ka) på plats/punkt $x_3$.		gismu		tät	dem;denm;denmi
denpa	$x_1$ inväntar/avvaktar/pausar/väntar på/tills $x_2$ i tillstånd $x_3$ innan startar/fortsätter (med/att) $x_4$ (aktivitet/process).	x2 är en händelse (vanligtvis en punkthändelse); även: återupptar x4.	gismu		avvakta;invänta;pausa;vänta	dep;de'a;denp;denpa
dertu	$x_1$ är lera/mylla/mull/mark/jord från källa $x_2$ av sammansättning $x_3$.	Även x1 är jordig/jord-.	gismu		jord;mark;mylla	der;de'u;dert;dertu
derxi	$x_1$ är en hög/stack/hop/trave/vall/(kulle) av material $x_2$ på plats $x_3$.	Se även {cmana}.	gismu		hög;hop;stack;trave	dre;derx;derxi
desku	$x_1$ skakar/skälver/darrar/ryser/huttrar/vinglar/vaggar/vickar/svajar från kraft $x_2$.	Även (går att uttrycka antingen med {desku} eller {slilu}): sida till sida, till och från, av och an, fram och tillbaka, reciprokal rörelse. Se även {slilu}, {janbe}.	gismu		darra;skaka;skälva	des;desk;desku
detri	$x_1$ är datumet [dag, vecka, månad, år] för händelse/tillstånd $x_2$, på plats $x_3$, enligt kalender $x_4$.	(tidsenheter i x1 är specificerade som nummer separerade med pi'e eller är enhetsvärden som har gjorts om till massa med joi); Se även {de'i}, {djedi}, {jeftu}, {masti}, {nanca}, {tcika}.	gismu		datum	det;detr;detri	de'i
dicra	$x_1$ (händelse) avbryter/stoppar/stannar $x_2$ (objekt/händelse/process) till följd av kvalitet $x_3$.	Även stör (i viss betydelse).	gismu		avbryta	dir;dicr;dicra
dikca	$x_1$ är elektricitet [elektrisk spänning eller ström] i/på $x_2$ av polaritet/kvantitet $x_3$ (negativ om inget annat anges).	x3, en kvantifierare, kan uttryckas som en enkel polaritet med räkneorden för positiv och negativ: ma'u resp ni'u); (explicit) negativ (= dutydikca), positiv (= mardikca); ström (= (sel){muvdikca}; återigen avses negativ/elektron ström, om inget annat anges), spänning (= {klodikca}, {stadikca}). Se även {lindi}, {xampo}, {flecu}, {maksi}, {tcana}.	gismu		elektricitet	dic;dikc;dikca
diklo	$x_1$ har lokal anknytning till $x_2$; $x_1$ är begränsad till ställe [lokus] $x_2$ inom räckvidd/utbredningsområde $x_3$;  $x_1$ är regional/lokal.		gismu		lokal;regional	klo;dikl;diklo
dikni	$x_1$ är regelbunden/cyklisk/periodisk i egenskap (ka)/aktivitet $x_2$ i period/intervall $x_3$.		gismu		cyklisk;periodisk;regelbunden	dik;dikn;dikni
dilcu	$x_1$ är en kvot av '$x_2$/$x_3$' [dividend $x_2$ dividerat med divisor $x_3$], med rest $x_4$.		gismu		kvot	dilc;dilcu
dilnu	$x_1$ är ett moln/massa av moln av material $x_2$ i luftmassa $x_3$ med höjd till molnbas $x_4$.		gismu		moln	dil;diln;dilnu
dimna	$x_1$ är ett öde/lott/bestämmelse för $x_2$; [dom, förbannelse är mabla-former]; $x_2$ är ödesbestämd/predestinerad/dömd till $x_1$.	Ödesbestämd/ämnad/dömd (={seldimna}). Se även {dapma}.	gismu		öde;predestination	dim;dimn;dimna
dinju	$x_1$ är en byggnad/anläggning för ändamål $x_2$.	Se även {ginka}, {zdani}, {zarci}.	gismu		anläggning;byggnad	dij;di'u;dinj;dinju
dinko	$x_1$ är spik/nubb/(häft)stift [spetsig friktionsbaserad fästanordning] av typ/storlek $x_2$ (ka), gjord av material $x_3$.		gismu		nubb;spik;stift	di'o;dink;dinko
dirba	$x_1$ är omtyckt/älskad/dyrbar av/för $x_2$; $x_1$ har affektionsvärde/är emotionellt värdefull för $x_2$.	x1 kan vara ett specifikt objekt, en entitet (massa), en händelse, eller en egenskap; för att vara pedantisk så är objekt/entitet sumti-höjande från ägarskap av objektet(= {posydirba} för otvetydigt ord).	gismu		älskling;dyrbar;omtyckt	dib;dirb;dirba
dirce	$x_1$ strålar/utsänder/(avger energi)/(skiner)/utstrålar $x_2$ under villkor/omständigheter $x_3$.		gismu		skina;stråla;utsända;utstråla	di'e;dirc;dirce
dirgo	$x_1$ är en droppe [liten, kohesivt sammanhållen form] av material $x_2$ [vätska/ånga] i omgivande material $x_3$.		gismu		droppe	dig;dirg;dirgo
dizlo	$x_1$ är låg/nere/nedåt i referensram $x_2$ jämfört med baslinjen/standardhöjd $x_3$.	Även längre ner; x3 är generellt någon definierad distans över en nollpunkt/baslinje, eller är i sig självt denna baslinje.	gismu		låg;nere	diz;dzi;dizl;dizlo
djacu	$x_1$ är en kvantitet av/gjord av/innehåller/är en vidd av vatten; $x_1$ är vattnig/vattenartad.		gismu		vatten;vattenartad;vattnig	jac;jau;djac;djacu
djedi	$x_1$ är $x_2$ dygn/hela dagar (1 om inget annat anges) enligt standard $x_3$. $x_1$ är dags-/daglig.	Idag (= {cabdei}); imorgon (= {bavlamdei}); igår (= {prulamdei}). Se även {donri}, {detri}, {jeftu}, {masti}, {nanca}, {nicte}, {tcika}.	gismu		dag;dygn	dje;dei;djed;djedi
djica	$x_1$ begär/åtrår/åstundar/vill ha/önskar $x_2$ (händelse/tillstånd) för ändamål $x_3$.		gismu		åstunda;åtrå;begär;önskar;vill	dji;djic;djica
djine	$x_1$ är en ring/ögla/torus/cirkel [form] av material $x_2$, med innerdiameter $x_3$, ytterdiameter $x_4$.	Betonar den runda omkretsen hos en cirkel, till skillnad från {cukla} som betonar en cirkelformad yta. Även ellips, oval (={jincla}); kan även användas om former som är snarlika cirklar såsom täta spiraler (även om de inte är slutna). Även band, bälte, omringa (forma en cirkel runt;= {jinsru}).	gismu		ring	jin;djin;djine
djuno	$x_1$ vet/känner till fakta $x_2$ (du'u) om kunskapsområde $x_3$ genom epistemologi $x_4$.		gismu		känna till;veta	jun;ju'o;djun;djuno	du'o
cu	valbar markör: separerar selbri från föregående sumti, tillåter att välja bort föregående avslutare.		cmavo	CU	selbi separator
cu'a	unär matematisk operator: absolutvärde/norm |a|.		cmavo	VUhU3	absolutbelopp;absolutvärde
cu'e	tempus/modal fråga.		cmavo	CUhE	tempus/modal ?
cu'i	attitudinal: neutral skalär attitydmodifierare.		cmavo	CAI	neutral emotion
cu'o	konverterar nummer till sannolikhets selbri; händelse $x_1$ har sannolikhet (n) av de som förekommer under omständigheter x2.		cmavo	MOI	sannolikhetsselbri
cu'u	{cusku} modal, 1st place (tillskrivet/citat) som sades av källa/enligt ...; används för citat.		cmavo	BAI	som sades av
cy	bokstaven (tecknet/fonemet) c.		cmavo	BY2	c
da	logiskt kvantifierad existentiell pro-sumti: det existerar något 1 (vanligtvis begränsad).		cmavo	KOhA1	något 1	dav;dza
da'a	siffra/nummer: alla förutom n; alla utom n; n är 1 om inget annat anges. gloss words 	      * all except     * but ; except     * except ; excluding		cmavo	PA4	alla utom;exklusive;förutom	daz
da'a moi	kvantifierad selbri: konverterar alla-utom-(1) till ordinal selbri; $x_1$ är näst sist bland $x_2$ i ordningsföljd enligt regel $x_3$.		cmavo-compound	MOI*	näst sist
da'a re moi	kvantifierad selbri: konverterar alla-utom-(2) till ordinal selbri; $x_1$ är nästnäst sist bland $x_2$ i ordningsföljd enligt regel $x_3$.		cmavo-compound	MOI*	nästnäst sist
da'e	pro-sumti: avlägset framtida påstående;		cmavo	KOhA2	eventuellt påstående
da'i	{da'i} - diskursiv: antagligen/förmodligen\n{da'inai} - i själva verket/de facto.	Se även {sruma}.	cmavo	UI3	antagligen;förmodligen
da'i nai	{da'i } - diskursiv: antagligen/förmodligen\n{da'i nai} - i själva verket/de facto.		cmavo-compound	UI3*	de facto;i själva verket
