@rowCount	2000
w	d	t	v	r
smaji	sma      quiet                'silent'             x1 (source) is quiet/silent/[still] at observation point x2 by standard x3                       7j  52    (cf. kerlo, panpi, savru, tirna)	jbo	LJOQPLPLOMSKNMLQOMOQOQOOTQOMQOPTQNTOPLPNPPOLNNOMOOLLONTMJMQOMNROULNMNQLRPPPQPMTMMKKONPPONQQPMOSKPPOPPRPPLPNNIRNLPLOQOQPMOJKRPOMORNNQNMNMJQNPMJNMSOMOSRONQRRMOPOQSOOLQQKPQRNLOOKPSPNPMQRLQMMNOQOMPQFMNOQONPTIKONOMNLQLNMPJPNOPOIOMRMRJRMQPQQONNSQSMLQQPOOOPRSPMIQKPNLPMMNRSOQNOSQOLQMQPQTLQPOQLOMPQPTQLQPMNPQJNRONORPSQROOQNRPQMOKJKLQLPMQPMLQMQPKQLJNONNLNPOPLMRPMMQRPSPLOLPORQKMOPUNNOQOQLORNJP
smani	monkey               'simian'             x1 is a monkey/ape/simian/baboon/chimpanzee of species/breed x2                                  ai   0    (cf. mabru, danlu)	jbo	KKRNNMPOOQUIOQPPNMNRTPOOPOMMSPQOPOPNQMRMRPPJQNNPRNLNMNSSIMOQMQUPRNILLRPMORLOSORLHMNPNRPOLRNPRPSNQSOQLSSPOMMMMLMKOQOQQOOPQMMQPJQOMMNNOOOPKQJQIQLPPMPOQSNLMPOLTQMNLOKMQKMRPPLMPQROPMKPPPOLNRJQQMNOPNOLSOONNPUJNOONLSLOMPQPNMQNNLLOKPOQJRPQNONLQLQNPPJOPQNLOSQPPOKRNLSLOLMMPROQSOQQPPOLNKNNOOOSPJOQMNNSOMQOOJOTKMQMNQRQPOQVOQNOKTLOMOONPSJLPQNONQNPLQPPNNOLMLJQMOMSPOQNPNRNRPQOUQRKLKNPNKLMLNNPSPPP
smoka	smo      sock                                      x1 is a sock/stocking [flexible foot and lower leg garment] of material x2                       3f   6    (cf. cutci, taxfu)	jbo	JNOOQMSQKQRPMOMRLOMQRMLPRMJSPOMUORROQMKORJNMORQPNQJLPRTKIMMLNOQQUMLLKOMNPRPQROQMKROPKRPONRLRQLSNMPNROTRONKLQLPMNNLKPOSQOOMMNLJNOKQPOPMONJUKROOPLQOPORPRLNROMOPQPQKLKOLMRRPRPLNMOSMNPTMSJNPLONPMNKLLQNOMNQPRLOOMMMOOQJNPQNOMMONOOLQPQNPPOOSROMLQPPNOPNTQOMQUQKRMOMQOKLNRPSOQTNMMNPPQROMPSKPKRQMPQRPOPMNRQMLOQNURROMNRRPTUOMPQNRMOOJNPNNMMPPNNOMROJTLONNQPMIOONQNPPOMRPMPOPKOOOQOPJLPSMOOLOPOQOMOP
smuci	muc          spoon                                     x1 is a spoon/scoop (tool) for use x2, made of material x3                                       5c   5    (cf. dakfu, forca, tutci)	jbo	HHPMNJTPONQIPNLOONMQSOQPQRMPQNQTMMOQOONNNMPMOQOMOQMOMNTOKRNRNORQROMKMPKOPQNPRMMPJTRPNRPNOMPSPPSMOQNRKPOMNKMKKPNNMMLONNPKPKJQKKOOJJOSMOROLSORLPNLQONNPRQNNROLSPONONLONONQLQPNMONRPNPOQRRMNOLROMNRNQMQUQOPQQSKNNPNQOPNIQNOMQKLOLKONQLSMRPKPQPONNPQNLJNRPMJLQQOOOHLNQOIPMKLNPQTLOPQRPPNQLMSMLORRNQRRRPQKPRORIPPKPRPQPRQQPTTPQPOPRTOPKKNNRJQOPPPNQPOOOMLNPQNLNJTQPNOQPPQMQOPMMPOPSKNLROTOOMPMONQMPOQ
smuni	mun smu      meaning                                   x1 is a meaning/interpretation of x2 recognized/seen/accepted by x3                              3j 135    [referential meaning (=selsni, snismu)]; (cf. jimpe, sinxa, valsi, tanru, gismu, lujvo, cmavo, jufra)	jbo	KKPOOLSPPKTLROLPOOMRUONPQPMPTRPUSQPOPNLMPPPLOOQOMRKNLQSKGNNNKPRQULNMKSONLMLSSONNLQNNOQOMNQONQNUPMOOSMTSMMMNLMMPNLMPRSRQNKKKOOMKOMMMOLLPOKRMSQONMRKQOPQOLNPQOQOQPMNMNNOOPNOMOOOOMPONMQOQMPOKOMKMPOQJPQONQMQSKNPQSMQNQJPONMMOPPOKOKOOULQOONPONNLSQQOLQRQONMQSOOOIOMROIQOMPQTPWNQPONOOOQNPQMONPRIOQOTPQLOPLKJOOKOOOQOLPSOQSRMPRMRMOKJMNOPMNNPPPLLRPOMPPQQPPMOLSPMPPONKMPMTQPOQPPSQNLLPTKPLLQPPOPPKN
snada	sad          succeed              'accomplish'         x1 [agent] succeeds in/achieves/completes/accomplishes x2 as a result of effort/attempt/try x3   8g 152    [also: x1 reaches x2; (adjective:) x1 is successful; x2 (event/state/achievement)]; (cf. fliba, troci, jgira)	jbo	PQONNNQPMLRMQQQPOPMMTOMNNPKLQQPLPQSSKLOLNLMNOKNOOOJNPNRRNNOLPSOOTLMKMVNKNPPNONPNLKMQOQOORMLNOQPOOMNPLQQLPKLOOMKHSPSSMROQRNNOQMNOSNNTNMPMKQMONQRNQNNSPQRMOPONOOQLLQNNNLOPKOPMPNPNVQRQRMSMPRNNMJKNOPPMPONOQLSKNJSLLMKPRRLJKSMQKQMOQNMQQOOIPQSNPOKLTMNOQSOMPOTONJQNKSSQOMMNSLQTPRROOPSNKQPQOKMPKOSSOMKSPPRRKMNQKPRLNPPMPPNRQOPRRPQOKPLJPRPOOMPPOQPKRSMKPMLMJLKPLORPOOPQOMPOQROPPQOKRKPOJNQOPPLQTPQP
snanu	nan          south                                     x1 is to the south/southern side of x2 according to frame of reference x3                        5d  81    (cf. berti, stuna, stici, farna)	jbo	NJOKTLNPNLVMNNLMKLPTSPORRROMSOPSMPOORPMNPQSNPQQPPMQNJNRTMNQOQQSMTMLLIQPNNMLQRNRJLMQQNPNLSPSROQQMQOQOQPPPNOPOKOOOONNLQROKJPMROKNOMOONMOOPNSKNNKMOOLMQRSMJLOPKNPNLOOQPTNKROPNMPNQSSNJNNNQKMPLPPNNNNQKLSMNNTSSMMOQQJOOPLNPOMQQJRNLOJONNKNORNMPOMMRPSQKNQOMOQTURNOJMOQKKMPNMPTOVNQQTPNNMRNPOMRPQQMPMRNOQPMOQNMMRMOSNPQRRQPQSQMOQMPROMMMMMSOPRMOOOKPOMPMLMLOLKMLQQLOMRPQPOPQNKOQPTPRPNMPQNNOMLMKRMSKO
snidu	nid          second                                    x1 is x2 seconds in duration (default is 1 second) by standard x3                                3e   9    (cf. cacra, junla, mentu, tcika, centi, decti, dekto, femti, gigdo, gocti, gotro, kilto, megdo, mikri, milti, nanvi, petso, picti, terto, xatsi, xecto, xexso, zepti, zetro)	jbo	MLOMNMRPSLULMQMLNNNOUPOMRPMNSNQRSNQORMKNQNONOPNNNOOONOVNKOPROQTOUOMJJSOPOOMORNPJOQRQOQPTLPNPNPOMRONOMPOPKNONKUQMOMPROPUPPNKQMOPOLQJOJOLOKRMPOMPOSPQOSQNONTMMSNQNMPQPRPMQLROMMLNOROMRMNQNOPMQNOOOPPNLPQKKSNSIRLOOMNONQLNOKRONQLLONPNPNQMRPNTNONPQPLNLQONNPSSNPKJNIRPLMMLOPRQSMRPQPPOMLOPQQOQRQLQMONMQPNPPMLHMPOSMRUQPQRSUPMQUPQLOKKJKPNONOLSPOKQOONNNLQLJHMOMOMMRPMONPQPPNNNOMPNMNONPOMNROLKPNPOQ
snime	si'e snow                                      x1 is made of/contains/is a quantity/expanse of snow                                             4h  32    (cf. bratu, carvi, bisli)	jbo	MPUQQMUPPNOIPNOLNLKMTMPRPUKPTMOSSOPPPLNQMPPNQPOPNOMPKRROLLNRQOPPTOMJLQPSPSMPRLRQLPPNLQQMPMJLNQPOSNPONRRQKMMPKQNJLMMKNPORPNNQQJPONQNOPNORLRLQKPRPQIMOMRPNNMPMNNSMMRQMOOPPPORKONQNPNRSOMQOPQOROOROLNQRPPONQPPLOLRQILQPIOQOQQLNOKMOOPPNMQNPRQOPQKNQOOMONPLNPPTONMMHOOKLQJNLQNPTQJRPUPSOJPOQLOLNRMPNQILNOOSMMLLOMORNPPNTSPQRPNRRLSPORLKMPPQLOPRRLPOLKRLPONNKKMOLQOLOQLROOPMORMPOORKLLPOPMQMQLMOMPKQO
snipa	nip          sticky                                    x1 adheres/sticks to x2; (adjective:) x1 is sticky/gummy/adhesive                                a    2    [note that x1 is the adhering surface being claimed; x2 need not be sticky]; (cf. tarla, viknu)	jbo	LLNOOLTPNMSNQSMQQNORTSMLPSLOVNMPMORNMOLMQKNMSOQRNNMINOSPKMNRSSQRTMNOJVOONPOMOOPLLONRMNQMMNMSTQOJNPNSJROPLKILORPLMNLNOORNPNOOMNPOOPJOONOMNUPQNTOPQONQOVLOLOLKQOSMPNNOOKOLNOONSPNRPKRPPNMMNPKPLLNMORLORNOQQQPJNNPRLOMKKNMOMSMRQMMOLNMTNQMMMMPPPPMPMQKPPPPSOQRMMROMKLQOPKKJPQRSNPMRNOOPNOMTMMRRQMOQPKORLOPTQLMPPLNKMRONKMQQQNPRMOMOQMPJMPNOQLQRJNPPOPLLMNQOLKMPQMPSQNRPPNNQQMPOQPQMMMNPNPNLNRQPPQRT
snuji	nuj          sandwich                                  x1 is a sandwich/layering [not restricted to food] of x2 sandwiched between x3                   5b   9    (cf. midju, nenri, sepli, senta, jbini, bitmu, sruri)	jbo	KNOLNMPQMLRJPQPPQNLOQRMKRPPMQMNPPNRRONNMPMOMPQKQOQLNMPVNIPLROOSNTLLPMTPPQNNNSMPLIPNQMOMOMQNPOOQINMOQMRQPMLNNJNNKNKKNTNQLMMNQMMOOLOMRNNNMKSMOPOQMROMNPTQMMQSKPOPNMPPRPOLNNPQLNMQPQNOPRNOLPTMROMKOOSLJSQOOSSRKLPPNSRPOJQPPOTNLPMLONQLRMMOOMPPPROOSPLJKPPPPMTSSPMJNLOQMOQLKPRPUOPQQMNNMPLNTKPSQQKSPRMONNMQRPJMMMPQONOPRURTTPKQROSOORJKNMPMORSNQKMNONQLLNPONOMMOUMNSSOORQTONPOOQPRMOMMMSOOLOMNRRPOLQ
snura	nur     nu'a secure                                    x1 is secure/safe from threat x2 (event)                                                         9a  34    (cf. ckape, kajde, marbi, terpa, xalni, bandu)	jbo	LOKPQPRPPOSKQPOQLMMQNMONNOOPSMQONOPRMLKMQMOONNNOKQNMPQSNJQPRPQOOQNOPMUQMMMSPONRLMNPPQSNMPSPQPPSLPNLPMRMQLNNLKROLOKMRNRPOOMPRMLMOOQJMMKNNIRKOQJSNRPNNQQOMOSRQQPLLNOPPMNJNPNPLQMOOQKJPMNPLNSKOPMNLNOLLQPKQROSMORROMORRLMMPKSQLTNKOKQNQMPLLOPROQMSOOQLMPRLPMQTQQQKNJSQLPNONSSOQPOTRPLSNONOUOPPQPMQQPOJTNOPRLNNLMPRPQQNOVQTSQNOPOUNOOLKLPOLJMPOOLLPNLQLJPMMMLNNORNLPPOMTSOTTQQNRMSQLMOMQMNNONLPOQNPO
snuti	nut          accidental                                x1 (event/state) is an accident/unintentional on the part of x2; x1 is an accident               4c  26    (cf. zukte, cunso)	jbo	MMRPPORSRPTOONLKNLJRRONOQNPQRNPQONQQPMNKPLQNNPQOORNNPOUPKOONSNQQSNPJPPQOOONOPMNPKMPPPSMPOPLOXPTLRMPQMRPROOJMLRQOSMLSNPOOMLKRKMOOKOMPOOMKNQOOPMONQPMOORLMMVQNSOPOPPQNOMKNMKNNPJMOSLNQSOQMPPKQQPOQPOLLQPLNROOMLONPMLPPMPLMMSONNPKOKRNSMPMMMLPOOOQTOOKOPOMPLRSNLPMNLQOKNJJLOQPVMMSQQPONPNQVRPNOONQQRMJROMRVLJPQMQNLPORQQNQRNLJSOQOOLOJLPMKPKOJQMNOLLTLPPNPNKNOTQOMNQOMSQOQNOPORLOMNMPJRLNQONPNSQQMM
so	PA1      9                                         digit/number: 9 (digit) [nine]	jbo	NMQKNROQNLPPMPNKIOPPRRMNRNJNRNQOOSPOLNLSRLPMOPNTMPONMOQKOPMNMQQLNOMIKRQPPNMQLMORRNOPONPSOKOONQONOPINMTNPNSQNMLPPOLMLPNQQMMPQLQMOLPPNQLKOIOJPOOSPPQOMOPMOPTMQQMMPPOPQQPONNNPLRNQQQLLSNQOHRRMPRPNJMMOPSPNNPOSPRQQSROMPPMQPMSTNPMKOJQLOKMOMNLNMPMOOLQOPRRLPNQUQQOKNLTNNPOPLSPPPNMSPKKQONNNTORQRMROPMPNRNJJTQOMOKVROPNMMSOURMNQTMPNOQLPKPMRNLPPMMORLNPOQJPQNNOORPORRHMNMTORLOMJQOONNPMPQMLMJONKSRPRN
so'a	PA4      almost all                                digit/number: almost all (digit/number)	jbo	OOPJMQMNOOPPLOMMKOOPOROQPPMMTMPQMQQPNMNSSMPOOOKQOLMPNMOLKQORNPQLOQOJLQRSPRPPJMOROMNNPNPPOKMNMRPQQPMNNTNMNQRMMMPPNLPJOLQPMNNSMQMOOQSRNONMKQLNOPSPQNOMQQKQRWNOQONQQPNPOPNPNPOLOMRQPNKQMPOGRSNPRQNJLKNOQRPNOOTNQNPSQPOQPJQONRVMPMIOLRMRJLPOQNRNRNPQNNOPQUOQPSSPONKLLQMKPRPKQPQPNKTOMLRPPPMRMSOPKOPONQLONJHROPMOHRRROPMKQORQLMRRMQOOQPNLPLRPNOOMOOTMLMMPKPOMOPQROMROIMKOUOOMNJJRQMMLRLNQMNPJOPKPROPP
so'e	PA4      most                                      digit/number: most	jbo	POOINQNPOPORMPMMJONMOPNOQQLNTMORPQPOKKPSQLQLPQKQONNQMPOKLOORMPRLPQPJKTRSQPPPKMORQNOORNOPPLLPMRPQQNMOMTOMOPRNNONQOKPJPLROMOPSNRNOOQSPNOMLMOKOPPSPPOKMPQLORVNNPNOPPOOPPQNPMOPLMPQQONJPNPOGRRNORPOLNKOOQRPNPNTOTOPRQQOQQLRMMTTMQMHOLSOQLMPOOOSNRNQQMNOOQSLQOSSOOLJNLSLLOQOOQPPRMLSONMRPMONSLTQQMOPPMQLPMKISPPLOHTRPOQLKPNTPMLPQMQLOQOLKQNSSOPRNNOSMLKMNLQNMOORRPOQOJMNPQNPNNJIROMMKQMMONNPKOQLOROPQ
so'i	PA4      many                                      digit/number: many	jbo	PPOKKQNMQORQOOMOHNOOPQOONPMLTNQSOQRPMMOSTMPMPQKQQNPONNOKLQMPPPQJMQOKLTSSPPOPLLOQQNNLRONOOMNONPPQQNMNMTMMLRRNMNPPNMMLOLPQMMPRKOKOQQRRNNMMIPKQPPSPRMPNPQLPQWMQPNNQOOOQPPMOOOPMMPSPOOKQKQOGPRONRQOLONOORPPMPNTNROPSQOOQRMROOSSNQLIOLTLOMLPOMOQLROPQKOONOTNPNRSLNOLLLUNMQRPLOOSPLLTPMMRONONQORPPLNPQOQMPNKIQPPNOGRQROONLQMVSLOSQNPNOOPNKQKRQNONONOSKLLMPLOONPOQPNOSOJNOMRNRNMIJTQNKLPNMQNNOKQPOMQNOQ
so'o	PA4      several                                   digit/number: several	jbo	OOPJLRNMPNPQLONMHPNOOQMPPPMMSNQRMPQPLMPSSLOLOOJRQMPNMNOJLQPROPQKORNILSQRQPOPJLOQROMNRNOOPLNONPPOQNOONSMMMQQMLNOQNKNMNLQPMLQRMPLOOQRSONNLJPLQOOSQQOOOQQLRRWMPQNOPOPOQPQNPOOPMNPQQNMIRMPOHOROMSQLKNLOPQPPMSNTNPPOSQPPQQLQNNTSOOMJOMSMOMMOONOQLRNORLOPOQSMQOSTNNPKMNUNLQQOLOPSPMLSQLLQNMNLROSQQLOQQOPMNOKIRQONNGSPROOMMPOUTMNRSNQNOQOMKOKQROPPNPNSLKMMNLPOOPOQQOORQIMNNRNRMNIIRRNLLQOMQNOPKPPNOPNPO
so'u	PA4      few                                       digit/number: few	jbo	PPPJMRONQOQPMONMJONONQMPPNLMUOPSNPQPMNOSSLNOOOJQOMPPLNNKKPNPNOQJOPOHLSRSQRNOLMORQOMNPNPNPLOPMPQPQOMONUMLMRRMMNOPNLOLOKOQMNQRKQLOORRQNONKJPLOOMSPQMOOPPLQRWNNROMQPOOQPPOPNPPLOOSQONJRMOOHORNMSRMLNNNOPOPMQNUNSOORSPPQQKQPNRSNPLJOKSMPLMQPNOPLQNOQLOPPQSMQPTSMLNJKMRNJOQNMPOSQLKTPMLROLOMQOTRQKOPPOQLPOJISRNNPHRQQPPLLQOTRMOQTOQMOQPNKPNPQOPPNNNRLLLMNLQOOPNRQNNRPJNNPROQMMIJQPNLKQNNQNOQKQOMOPOPP
sobde	sob     so'e soya                                      x1 is a quantity of soya [grain/bean] of species/strain x2                                       aj  18    (cf. dembi, gurni)	jbo	LMONRNOPQLWLMKPPPOLNURNPPONMPKQSRNPTQIQMPMRKQLMQTOOMMOTMMPNTOQUPRMPMLROOOSKQOPUPKOQNKPOOQRMOQQTOQMONNOOQLMLONOLLMMKPTQPNPOPPOJOOOMMMNNMNMOKQLOOOONPONOPNJMRJNOMJLPMNROLQNRRKNOPPQPKOPPQMOTMOOQOOMOLNQRNKRPQKOQPSMOPOISMPPRQQMMQOMRQPNMOOROONNMOQNPKPMRNNPQRQLLNJLSPKOOOMOSPSNOOPRQOQMNMNPSMTSMOOOMMOPPSNNNPNINPMSQOOUQQUQQPMJSROMJMLPPMMSNNTKPOMMUOOQLLJNLNSSLMRPMPPOPNOKMONQPNQLOPNQMMNNMOMQMQK
sodna	sodium                                    x1 is a quantity of/contains/is made of alkali metal of type x2 [default sodium]                 ag   1    [also potassium, lithium, cesium]; [soda] (cf. jilka, jinme)	jbo	JLPQRLVNNMPLSNMMSMLRWQQPTSNMTLOQRNPNNQLNQPTLQMOLORPNNOVOIPNRQPRQRQOKOOOORPNRTLOQLQOPMPSOMNQRSLQQONQPOURQLKNPKTQKMMMOPNNOPLKRQOKOMPMNNMQPLQNUPPMNQKRMMROQKNQKNNOOLRNPOPQOLROQPJKQRQMORPORMPKPPPNRNPMMQKMPRPOMONQQLLRPKNPPQONMNKLOOQNPONOMRNQPQKNPNPMNNRNOOPQNOQNPPNLJPLLNOPRPSOTOSMQMNOPQNRLQSORLOKOPMNTQPJMMLOOKRUMPPSSTNLLMJQNONOKLPSPMPMOQMNPNMSLNQNMLLMNNPMKPRMQOQNOMLLONNOONOLOOLKMOMLONRNQP
sodva	sod          soda                                      x1 is made of/contains/is a quantity of a carbonated beverage/soda of flavor/brand x2            2j  17    [also: soft drink (though this sometimes includes tea and coffee as distinct from alcoholic beverages which are "hard drinks")]; (cf. jilka, jinme)	jbo	LLOPSPTNMLPLNORKSLOOVOTSTURLSNQTPKNNSOOQNPQMPOMPNPNOLKTNMNNRSMURSOLMNLMOPRLOTNORNPQRKMSPLONPRNONRNUMMTRPPLLQRPNKNNMNQRMNNLOQQNJONNMPLOQPNQNMNQPNLKOKKSOQOMOPQMSNLQONNNPNMPPOKMKPQOMQOSMONPOPOPNQMQPNQLOPPOPKSORPKLNMLQOKPQKLOMOONNONPNPOPLOPNONRQOLOPPOMPSQJPSPNNOLKOMLMMNPTTNQMSRPONRONOOKMROPMPINNPJSMNOLMKQOOQTMQQOTRONNOLRQONJLPQRPLPMPSKMPKKTMNOMNMKMPLRMLOOPPOROPPKKNPOOPOMPPONNMRLONMRNTO
softo	sof          Soviet                                    x1 reflects Russian empire/USSR/ex-USSR (Soviet]/CIS culture/nationality in aspect x2            ab   6    (cf. rusko, vukro, slovo)	jbo	PLLPQNQONLSNLNNNOOOQQLQPUPNPSQOVPOQQSOOPPLPPOROQMNPPNPUOLQKONLQPRPNMJQKQLQLONONMSQPNKQRKMQQPVLQKQOSOMOQRMNKNLOMKMNRNRSNLONLSNLMOPRMOINQNMTORNMQSMQOTRUOKMPNJNMMMMQNLPLNQOONMQORNQOKPOPPLOSMOONOLPQMNOQNLNSRPMNOPHPONKPRMMOMMPNNOPMMQOROQNRTNOPQJQPJOOQLPNRUKNPMMMORNNNJNLQNUNLMRPNNPONLNQOMOONPNOMRQPMPMLONQMQTPNPOSTROSSMQMKUNONNOQMNNMJQKPNMQLMTLNQJMGMNONRORONOROQNQLNNQRPRPLNOPSKQLQOQPOPPON
solji	slo      gold                                      x1 is a quantity of/contains/is made of gold (Au); [metaphor: valuable, heavy, non-reactive]     ag  30    (cf. ricfu, rijno, narju, pelxu)	jbo	MLNRQJWPNNQNNOOPSNKQVMMQRUKOQPPQSPMONQMNPMOLNOONNQONLQUPLJNMOOQOSNPNKTRNORLSSNTNOSPONPVLOKMNPMSMONOOQTTOMNJRLTNNMLMRMPLRPMNRQLPOKOLNOKOQMSNUORPSRLQMLQPMKOPKNOOPOPOPMLONNOPPONNONRMPNROONPMMOOMQLSLPPQPONSNNSKQQIPMQIPNMMNOLMKKONNOSQPNPPQQOLNPPOQNPRSNQMPRMNOMOONKLTNKPNPPUQMPQSMSKNOMQOOJRRRPPNNONKOPOMLPPMPRLSPOQPRPSNONOKSNONPLLORQLNQNQINMPNQLNTOQMMKQPMMMPOOQQQMOONOMOQTLLLNNQKMLNOLPMSIPP
solri	sol          solar                                     x1 is the sun of home planet x2 (default Earth) of race x3; (adjective:) x1 is solar             am  66    ['home planet' refers to a planet which is "home" to a race, but not necessarily the original "home" of a species if that species inhabits many worlds]; (cf. gusni, lunra, mluni, plini, santa, terdi, tarci)	jbo	QPOOQLSMNNOIPMPNMLQTRQMQPQMQRROTRROQOOLNQKRNOPLPQPOMKRTPKLRMRORQSLLNMONPOPKRQONNORMRMQMPPNLNSNLPQMSQNQMSLLLQLMLMMPOPRQNOLPPOQKPOQQPMLNMSJPLQQPPSQONNNTOMMMQKPNOMPSOPNNLPLQQNRNMNORLONQMNPOGQPKMOPRONONNKQTUMSMNQINNNKMMOPMPNQNIOJOMOOPOOLNPPSMMOQQKUMQNLOQUMNPKMMOPQMKMRMPQQOOOSOSONOPOLMRKQUNQSMIMSKOQLJNPNNNPOPRSRPMRRNOMRKSNOQOMOMPNNNQPPOJNMPRNSPNOLPKPPPLOPOPNTLRSQORKOORRLMKNROIOOHPPQOPNP
sombo	som     so'o sow                                       x1 sows/plants x2 [crop/plants] at/in x3                                                         a    5    (cf. crepu, tsiju)	jbo	NOMNSPONOMWLLMNPLOLNURMQSPHOQMQWPQQRRIOQPOMLNPMRNOMNKLQOLQOMONRNRMINMRNLOSLROPRMMOPONNMPQNPLOQOQUKPNLQQPOQIMOMNKMKOOQMQPMLKTQLNOMPMOLKQPLPKNONQMRKPPOPLNORSHSOULNQPNPRKOPRQNQONQQPLSOSQOMTLOOQNONNLORULLQTPOPMNPOPOMLNOONSQORKKOPQOOKOLLNQMSRNQQQMLPNROQNSUMNQMLMTPLLPMMQONTOLOSQPMMNLPNRNJOPNPMOMMONMNQMOKPNPOPMRQSSOPTQOTQQQSOLJNNPOPLPNNQLOSJNQNMLMLNQMOOSPROOQRNSRQOMNOQOOQNQNNNNNMNNMMMNONN
sonci	son     soi  soldier                                   x1 is a soldier/warrior/fighter of army x2                                                       a   31    (cf. bilni, damba, jenmi, xarci, pulji)	jbo	LOLMLNRMNMVJOPPPNPNOQPRPSQNPOMPTQNORSOQNOOOLPMMNQSNNQPUMKNPPNRTQPLNJMPOPOQLQQQSLKMPRMQQOPROPSPSLUOKONNSQNNNMNOOJMMORPQNOOLKTPMKOPRLSLKQNNPJPQPOONNPORQNKQQQOROPLNMONRNJRNPKMNKPNRMJSKOMNOSKQRNORMKNOPNNLSLPMMONOKPNQLNPMJROMRKNOLRPMQPQSOQPQMNPQPQLOSQNMORUONONLLOPMMNOMONOUOLQPQROOPKNOPNLSQMSPLMMOMOQKLNNNIPSMQPMRUMRVSNRNMONOMLKOLRMMQOQPMLRKMQLINMOMNNLOOOOSNMTQRQQPOMPQRROLOKPQNOMRLQPRSNLN
sorcu	soc sro      store                                     x1 is a store/deposit/supply/reserve of materials/energy x2 in containment x3                    3m  23    [x3 need not be a container, but could merely be a site/location restriction; e.g. a heap.  The sumti indicates how the supply is identified and distinguished from other occurrences of the stored x2 that are not part of the store]; (cf. panka; vreji for information storage; sabji for a store or reserve that is not necessarily tied to a site, banxa, panka)	jbo	NOJQRMSPPNQOQPOMQNOSUNMOPRLPTQNSROSRPNLMRNOONPNMMOPNLTRPMNMQRKSNVONPMKOQNONPRORKOPPPJRRNONNPRLQLPPQNRUTPKJKPKPLOMNLRPPOJPLNMPMLOJOKPMNONLSLQMRSNPRSNSQPLRPONNMRPNPROONMONRPNQKNLQPKRMOPKOMOQMNLQPSLLRPPOSQPNMQKMLLOUJPPMMNPONNLOOOMOMOPLPONPROKRPJNOORPQOQSMLNLJOONINONPNPNSNNPOUMNLNKPQMRMNTNORONOLMOSOPMNKMPQMLRPNRPPRNKMQIQOONLNNPKQORSMPKJPPMQMKPNQNPLQPTNQPUORRQSQMMJPQPSKONMPOOPQPKORRPNNO
sorgu	sog          sorghum                                   x1 is a quantity of sorghum of species/strain x2                                                 aj   4    (cf. gurni)	jbo	MNMPPNMNNKVJKLNLRPLMTPPPQQKOPLPVQOMTOMQMRMRLONOPPPPOMLSNKOLQQOQPPPOLOQOMOTMTROUMMPRNJLPPPNSPPRQQQMOLOQSTOOIOOOPMMLOPPPLMOONQPNLOLNNLLJPQORNOOOONNLRMLRPMPOSIPOSJMOMNNNNPNRQMNNPRPQOPQUNPPSNPPQOPQOKNMSNLPOPOOOOPKRPOHQOQOQOSMNPOMROPNPPONSQQMKPNMRLPOTNLPPSMNOPLMPQKPOMMMSPTRPRPQSOOMNMOQNJNNMQLQNMNOMQPNLPRMPQLSRSQTMRXRROKMQQOKKNLOSNNQNNQIPMKIRMLMKKNPLNOQOOOPNQMOQSPIKPPQNNONONLOMNNMOPMRLPN
sovda	sov     so'a egg                  'ovum'               x1 is an egg/ovum/sperm/pollen/gamete of/from organism [mother/father] x2                        5b  51    [(poorly metaphorical only due to gender- and species- being unspecified): ovoid, oblate (= pevyso'aseltai, but better: claboi); egg, specifically female (= fetso'a), of a bird (= cpifetso'a, cpiso'a), of a chicken (= jipcyfetso'a, jipcyso'a] (but note that Lojban does not require specificity, just as English doesn't for either milk or eggs; "sovda" is fine for most contexts); [if fertilized, then tsiju or tarbi]; (cf. ganti, gutra, mamta, patfu, rorci, tsiju, lanbi, tarbi; also djine, konju for shape, tarbi)	jbo	OPMNNMTNRNSMLMPPQNQQTNRNOOLROLQSROPOPNQQSLPNOSOPOQLKKRRQKKKMNRPSRMPNNORQQSORROQMKNNMLPOOONMMSNWOQKNNLRPPMNKNNNKIPQNOMQOONMMPNMKONPRPRQRLMPKLLOSONPOQOTLLOPLINPQLLOQMPJLQNIOPMJNQRPNMPKMOMOJQPLNMNMLMPRQJOOOSPPPMPRMKKRRQPQQPPJMOJMKRNMRQMOLNQKOPPQPQKQROPQROQOLNOPOQRLPNLPPQPRPSRQNMPNQOKNMNQMNSQNMNMLOMLMOPLORPJOQOOISUQRNQNRSOPLQNTMMKRPKOOMRMPTOOOONNOQPORNMPPLMONRQNQMQQQRPJKMOPQMLMNNRQMUUN
