sodva	$x_1$ tabrelkijno ricfu selpinxe gi'e se vrusi $x_2$	gismu	sod;sodv;sodva	{tabrelkijno}, {ricfu}; {selpinxe}; {vrusi}
softo	$x_1$ ckini lo kulnu ja bangu ja cecmu ja natmi pe la rusko balgu'e .a la'o ry. Советский Союз .ry .a la'o ry. Содружество Независимых Государств .ry. $x_2$	gismu	sof;soft;softo	{rusko} .i {vukro} .i {slovo}
solji	$x_1$ se vamji je pelxu je ranti jinme cmuxu'i gi'e se sinxa zo'oi Au	gismu	slo;solj;solji	{vamji}; {pelxu}; {ranti}; {jinme}; {cmuxu'i}; {sinxa}
solri	$x_1$ tarci gi'e se plini $x_2$ noi na'o terdi	gismu	sol;solr;solri	{tarci}; {plini}; {terdi}
sombo	$x_1$ punji $x_2$ noi tsiju ku'o $x_3$ noi tumla ja dertu ku'o te zu'e lo nu $x_2$ banro	gismu	som;so'o;somb;sombo	{punji}; {tsiju}; {tumla}; {dertu}; {banro}
sonci	$x_1$ cmima $x_2$ noi jenmi	gismu	son;soi;sonc;sonci	{jenmi} .i {cmima}
sorcu	$x_1$ gunma $x_2$ noi denpa lo ka se pilno kei lo ka se vasru ja zvati $x_3$	gismu	soc;sro;sorc;sorcu	{gunma}; {denpa}; {pilno}; {vasru}; {zvati}
sorgu	$x_1$ gurni ja spati $x_2$ noi jutsi la'o jutsi Sorghum bicolor jutsi	gismu	sog;sorg;sorgu	{gurni}; {spati}; {jutsi}
spaji	$x_1$ fasnu gi'e na se kanpe $x_2$	gismu	paj;spaj;spaji	srana fa zo {kanpe} .e zo {suksa} .e zo {bredi} .e zo {jenca} .e zo {manci} .e zo {ue}		spaji
spali	$x_1$ gasnu lo nu $x_2$ xutla je carmi kei ta'i lo nu $x_1$ punji je mosra $x_3$ $x_2$	gismu	spal;spali	{gasnu}; {xutla}; {carmi}; {punji}; {mosra}
spano	$x_1$ ckini lo kulnu ja bangu ja cecmu ja natmi pe lo bansupu'a ja gugde'esu $x_2$	gismu	san;span;spano	{kulnu}; {bangu}; {cecmu}; {natmi}; {bansupu'a}; {ropno}; {xispo}; {mexno}; {gento}
spati	$x_1$ jmive gi'e cmima $x_2$ noi jutsi la'o jutsi Plantae jutsi	gismu	spa;spat;spati
speni	$x_1$ jorne $x_2$ lo ka se lanzu kei se ja'e $x_3$ noi tcaci ja flalu	gismu	spe;spen;speni	{jorne}; {lanzu}; {tcaci}; {flalu}
spisa	$x_1$ pagbu $x_2$ gi'e simsa lo drata pagbu be $x_2$	gismu	spi;spis;spisa	{pagbu}; {simsa}; {drata}
spita	$x_1$ dinju ja stuzi lo nu mikce $x_2$ boi $x_3$	gismu	spit;spita	srana fa zo {bilma} .e zo {xrani} .e zo {mrobi'o}		spita
spofu	$x_1$ na ka'e akti $x_2$	gismu	pof;po'u;spof;spofu
spoja	$x_1$ vlile je cladu suksa lo ka porpi $x_2$	gismu	poj;po'a;spoj;spoja	{vlile}; {cladu}; {suksa}; {porpi}; {cecla}; {jakne}; {jbama}
spuda	$x_1$ frati fi $x_2$ fe lo ka zukte $x_3$	gismu	spu;spud;spuda	{frati}; {zukte}
sputu	$x_1$ livgau $x_2$ noi na'o litki se cigla lo moklu	gismu	put;pu'u;sput;sputu	{livgau}; {litki}; {cigla}; {moklu}
sraji	$x_1$ se vasru lo plita poi salpo lo radno be li pai fi'u re $x_2$ noi na'o mu'a sefta lo terdi	gismu	raj;sraj;sraji	{vasru}; {plita}; {salpo}; {radno}; {sefta}; {terdi}; {pinta}
sralo	$x_1$ ckini lo kulnu ja bangu ja cecmu ja natmi pe lo gugde'a'u $x_2$	gismu	sral;sralo	{kulnu}; {bangu}; {cecmu}; {natmi}; {gugde'a'u}; {polno}; {glico}
srana	$x_1$ sruri ja jibni $x_2$ lo ka se pensi .i $x_1$ datni ja sidbo ja lisri ja velski ja velcki ja nuzba ja notci ja pixra ja skina ja draci ja cfika ja prosa ja pemci li'o $x_2$ .i $x_1$ se djuno ja se krici ja se jinvi ja se jijnu ja se sruma ja se smadi ja se facki ja se jimpe ja se cilre li'o fi $x_2$	gismu	ra'a;sran;srana	{sruri}; {jibni}; {pensi}; {datni}; {sidbo}; {lisri}; {velski}; {velcki}; {nuzba}; {notci}; {pixra}; {skina}; {draci}; {cfika}; {prosa}; {pemci}; {djuno};{krici}; {jinvi}; {jijnu}; {sruma}; {smadi}; {facki}; {jimpe}; {cilre}	ra'a
srera	$x_1$ na'e drani lo ka zukte ja ckaji $x_2$	gismu	sre;srer;srera	{drani}; {zukte}; {ckaji}
srito	$x_1$ ckini lo kulnu ja bangu ja cecmu ja natmi pe lo bansu'anu $x_2$	gismu	srit;srito	{kulnu}; {bangu}; {cecmu}; {natmi}; {bansu'anu}; {xazdo}; {xindo}
sruma	$x_1$ pensi se cau lo jicmu lo du'u $x_2$ noi srana $x_3$ cu jetnu kei te zu'e lo mu'a ka lanli lo du'u $x_2$ nibli ma kau	gismu	ru'a;srum;sruma	{pensi}; {jicmu}; {srana}; {jetnu}; {lanli}; {nibli}
sruri	$x_1$ vi'a se nenri $x_2$ fi'o plita $x_3$	gismu	rur;sru;srur;sruri	{karli} .i {senta} .i {snuji} .i {vanbi} .i se {nenri} .i se {jbini} .i {bartu} .i {djine}
stace	$x_1$ na jifsku fi $x_2$ gi'e na zukte fi lo tcica be $x_2$ bei lo ka ce'u jinvi ja krici lo jitfa $x_3$ noi ke'a jetnu .i $x_1$ to'e mipri fi $x_2$ fe $x_3$	gismu	sac;stac;stace	srana fa zo {tcica} .e zo {jetnu} .e zo {jitfa} .e zo {mipri}		stace
stagi	$x_1$ cidja gi'e me $x_2$ noi pagbu $x_3$ noi spati	gismu	stag;stagi	{cidja} .i {grute} .i {kobli} .i {narge} .i {sluni} .i {spati} .i {sunga} .i {tamca}
staku	$x_1$ ne fi'e $x_2$ marji $x_3$ noi su'o ke'a kliti gi'e se jargau sepi'o mu'a lo tokni ku'o $x_4$	gismu	tak;stak;staku
stali	$x_1$ boi $x_2$ zvati gi'enai cliva	gismu	sta;stal;stali
stani	$x_1$ ralju sarji pagbu $x_2$ noi spati	gismu	stan;stani	{ralju}; {sarji}; {pagbu}; {spati}
stapa	$x_1$ gasnu lo nu $x_2$ noi sefta cu se cpana $x_3$ noi jamfu $x_1$	gismu	tap;stap;stapa	{gasnu}; {sefta}; {cpana}; {jamfu}; {cadzu}; {bajra}; {dansu}
stati	$x_1$ se jinzi lo ka certu $x_2$	gismu	stat;stati	{jinzi}; {certu}
steci	ge $x_2$ me $x_3$ gi ge ro me $x_2$ ckaji $x_1$ gi no da poi me $x_3$ gi'e na me $x_2$ cu ckaji $x_1$	gismu	tec;te'i;stec;steci
stedu	$x_1$ pagbu lo xadni be $x_2$ gi'e jorne lo cutne lo cnebo gi'e vasru lo besna jo'u lo kanla jo'u lo kerlo jo'u lo nazbi jo'u lo moklu	gismu	sed;sted;stedu	{pagbu}; {xadni}; {jorne}; {cutne}; {cnebo}; {vasru}; {besna}; {kanla}; {kerlo}; {nazbi}; {moklu}
stela	$x_1$ cabra lo ka stogau $x_2$ noi vorme ja gacri ja dacru ja vautci li'o ku'o lo ka ganlo kei ma'i $x_3$	gismu	tel;stel;stela	{cabra}; {stogau}; {vorme}; {gacri}; {dacru}; {vautci}; {ganlo}; {ckiku}
stici	$x_1$ zunle $x_2$ lo berti .i $x_1$ farna lo solnuncanci $x_2$ .i $x_1$ to'e stuna $x_2$	gismu	sic;stic;stici	{zunle} .i {berti} .i {snanu} .i {stuna} .i {farna} .i {solnuncanci}
stidi	$x_1$ friti $x_2$ noi sidbo lo ka zukte ma kau ku'o $x_3$	gismu	sid;ti'i;stid;stidi	{friti}; {sidbo}; {zukte}; {tcica}; {xlura}	ti'i
stika	$x_1$ gasnu lo nu $x_2$ cenba fi $x_3$	gismu	tik;stik;stika
stizu	$x_1$ tutci lo ka zutse ce'u i $x_1$ ka'e pagbu lo nilce	gismu	tiz;stiz;stizu			stizu
stodi	$x_1$ na'e cenba $x_2$	gismu	sto;stod;stodi	{vitno} .i {zasni} .i {cenba} .i {zenba} .i {jdika} .i {binxo} .i {galfi} .i {stika}
stuna	$x_1$ pritu $x_2$ lo berti .i $x_1$ farna lo solnuntolcanci $x_2$ .i $x_1$ to'e stici $x_2$	gismu	sun;stun;stuna	{pritu} .i {berti} .i {snanu} .i {stici} .i {farna} .i {solnuntolcanci}
stura	$x_1$ gunma $x_2$ gi'e morna ja te ganzu ja te zbasu $x_2$	gismu	tur;su'a;stur;stura	{gunma}; {morna}; {ganzu}; {zbasu}; {ciste}; {greku}
stuzi	$x_1$ vitno lo ka $x_2$ zvati ce'u	gismu	tuz;stu;stuz;stuzi		tu'i	stuzi
sucta	$x_1$ krati $x_2$ lo ka se pensi kei gi'e ckaji lo ralju be lo se ckaji be $x_2$ be'o be'o .u lo tcila be $x_2$	gismu	suc;suct;sucta	{krati}; {pensi}; {ckaji}; {ralju}; {tcila}
sudga	$x_1$ claxu $x_2$ noi litki .i $x_1$ to'e cilmo $x_2$	gismu	sud;sudg;sudga	{claxu}; {litki}; {cilmo}
sufti	$x_1$ bongu calku lo jamfu be $x_2$ noi mu'a xirma ja xasli ja bakni ja lanme ja kanba ja mirli ja kumte ja djirafa	gismu	sfu;suft;sufti	{bongu}; {calku}; {jamfu}; {xirma}; {xasli}; {bakni}; {lanme}; {kanba}; {mirli}; {kumte}; {djirafa}
sumji	$x_1$ ve jmina $x_2$ boi $x_3$ zi'o .i $x_1$ nu'a su'i $x_2$ boi $x_3$	gismu	suj;sumj;sumji	{jmina}; {su'i}		sumji
sumne	$x_1$ ganse $x_2$ lo'e nazbi be $x_1$	gismu	sumn;sumne	{nazbi} {ganse}
sumti	$x_1$ lo terbrisni be $x_2$ cu cmima gi'e me $x_3$ moi	gismu	sum;su'i;sumt;sumti	i $x_1$ e $x_2$ sinxa i $x_3$ namcu gi'a jarco lo ka se cuntu lo bridi i srana zo {terbrisni} e zo {selbrisni} e zo {brisni} e zo {terbri} e zo {selbri} e zo {bridi}
surla	$x_1$ zukte ja ckaji $x_2$ ja'e lo nu na'e tatpi .i $x_1$ to'e dunku $x_2$	gismu	sur;surl;surla	{zukte}; {ckaji}; {tatpi}; {dunku}; {cando}
sutra	lo nu $x_1$ mulbi'o $x_2$ cu se ditcu lo cmalu .i $x_1$ to'e masno $x_2$	gismu	sut;sutr;sutra	{mulbi'o}; {ditcu}; {cmalu}; {masno}
tabno	$x_1$ marji lo ratni be li 6	gismu	tab;tabn;tabno
tabra	$x_1$ lastu ke brife zgitci	gismu	tabr;tabra	{lastu}; {brife}; {zgitci}
tadji	$x_1$ ve pruce fi $x_2$	gismu	tadj;tadji	{pruce}	ta'i
tadni	$x_1$ pilno lo menli be $x_1$ lo nu $x_1$ cilre fi $x_2$	gismu	tad;tadn;tadni	{pilno}; {menli}; {cilre}
tagji	$x_1$ mutce lo ka mapti $x_2$ $x_3$ kei ja'e lo nu $x_1$ danre $x_2$ gi'a rinju gi'a na jai frili fai lo ka se muvgau .i $x_1$ to'e kluza $x_2$ $x_3$	gismu	tag;tagj;tagji	{mutce}; {mapti}; {danre}; {rinju}; {frili}; {muvgau}; {kluza}
talsa	$x_1$ jungau $x_2$ lo du'u vo'a djica lo nu vo'e jarco lo ka snada $x_3$	gismu	tal;tals;talsa	{jinga} .i {damba} .i {darlu} .i {jivna} .i {nandu}
tamji	$x_1$ rotsu je nermla degji be $x_2$	gismu	taj;tamj;tamji	{rotsu}; {nermla}; {degji}
tamne	$x_1$ dunli $x_2$ lo ka makau lanzu ce'u $x_3$ kei e lo ka ce'u cmima lo mokau rorlei i $x_1$ no'e tunba $x_2$	gismu	tamn;tamne			tamne
tanbo	$x_1$ clani je plita je kurfa marji $x_2$	gismu	ta'o;tanb;tanbo	{clani}; {plita}; {kurfa}; {marji}
tance	$x_1$ loldi lo moklu be $x_2$ gi'e rango $x_2$ lo nu citka .e lo nu vusyga'e .e lo nu bacru	gismu	tac;tanc;tance	{loldi}; {moklu}; {rango}; {citka}; {vusyga'e}; {bacru}
tanjo	$x_1$ parbi lo rajyjudri be ko'a lo pinjudri be ko'a noi se vasru lo cukla poi se midju lo se jganu be $x_2$ bei lo tersei be ko'a bei lo pinta manri	gismu	tanj;tanjo	{parbi}; {rajyjudri}; {pinjudri}; {vasru}; {cukla}; {midju}; {jganu}; {tersei}; {pinta}; {manri}
tanru	$x_1$ gunma $x_2$ ce'o $x_3$ vu'o noi ro lo re ke'a se smuni lo selbri ku'o gi'e se smuni lo selbri poi jalge lo nu $x_2$ stika $x_3$	gismu	tau;tanr;tanru	{gunma}; {smuni}; {selbri}; {jalge}; {stika}
tansi	$x_1$ caxno vautci $x_2$ gi'e marji $x_3$	gismu	tas;tans;tansi	{caxno}; {vautci}; {marji}
tanxe	$x_1$ vautci $x_2$ gi'e marji $x_3$ gi'e na'o kurfa gi'e na'o se gacri	gismu	tax;ta'e;tanx;tanxe	{vautci}; {marji}; {kurfa}; {gacri}
tarci	$x_1$ se kensa gi'e te gusni gi'e se steci $x_2$	gismu	tar;tarc;tarci	{kensa} .i {gusni} .i {steci}
tarmi	$x_1$ sucta lo morna be lo jvinu be $x_2$	gismu	tam;tai;tarm;tarmi	{sucta}; {morna}; {jvinu}
tarti	$x_1$ zukte $x_2$ noi tcaci ja tadji	gismu	tra;tart;tarti	{zukte}; {tcaci}; {tadji}
taske	$x_1$ djica ja nitcu $x_2$ noi litki ku'o lo ka pinxe $x_2$	gismu	task;taske	{djica}; {nitcu}; {litki}; {pinxe}; {xagji}
tatpi	$x_1$ claxu lo nejni .a lo ka tsali kei ja'e lo ka zukte ja gunka ja tarti $x_2$	gismu	ta'i;tatp;tatpi	{claxu}; {nejni}; {tsali}; {zukte}; {gunka}; {tarti}
tatru	$x_1$ xadypau $x_2$ gi'e punli gi'e ranti gi'e se pagbu lo cigla be lo ladru	gismu	tat;tatr;tatru	{ladru} .i {mabru}
tavla	$x_1$ cusku fi $x_2$ fe lo srana be $x_3$	gismu	tav;ta'a;tavl;tavla	{cusku}; {srana}; {casnu}; {bacru}
taxfu	$x_1$ zilfi'i lo ka su'o da pilno ce'u lo ka ce'u gacri su'o de poi ke'a da xadypau gi'e ckini $x_2$	gismu	taf;ta'u;taxf;taxfu	srana fa zo {gacri} .e zo {dasni} .e zo {bukpu}
tcaci	$x_1$ se tarti $x_2$ gi'e cafne ja dikni	gismu	cac;tcac;tcaci	{tarti}; {cafne}; {dikni}
tcadu	$x_1$ tumla $x_2$ gi'e te denmi lo ka se xabju kei $x_2$ .i $x_1$ to'e nurma $x_2$	gismu	tca;tcad;tcadu	{tumla}; {denmi}; {xabju}; {nurma}; {jarbu};
tcana	$x_1$ se jonsi'u lo pagbu be $x_2$ noi ciste be fi mu'a lo ka te marce ja xe bevri ja ve cusku	gismu	tcan;tcana	{jonsi'u}; {pagbu}; {ciste}; {marce}; {bevri}; {cusku}
tcati	$x_1$ litki gi'e se jukpa fi lo ka gasnu lo nu lo pezli be $x_2$ cu jinru lo djacu	gismu	tcat;tcati	{litki}; {jukpa}; {gasnu}; {pezli}; {jinru}; {djacu}; {ckafi}
tcena	$x_1$ pruni gi'e preja $x_2$ noi trati ku'o $x_3$ noi to'e trati	gismu	ten;tcen;tcena	{pruni}; {preja}; {trati}
tcica	$x_1$ gasnu ja se jalge lo nu $x_2$ zukte ja ckaji $x_3$ noi se srera ja na'e se djica $x_2$	gismu	tic;tcic;tcica	{gasnu}; {jalge}; {zukte}; {ckaji}; {srera}; {djica}; {xlura}; {stidi}; {kajde}; {stace}
tcidu	$x_1$ zgana $x_2$ noi te bangu ja sinxa gi'e zvati $x_2$ ku'o te zu'e lo ka jimpe lo du'u ma kau smuni $x_2$	gismu	tid;tcid;tcidu	{zgana}; {bangu}; {sinxa}; {zvati}; {jimpe}; {smuni}; {ciska}; {cukta}; {karni}
tcika	$x_1$ noi cacra jo'u mentu jo'u snidu sinxa cu judri $x_2$ noi fasnu kei $x_3$	gismu	tcik;tcika	{cacra}; {mentu}; {snidu}; {sinxa}; {judri}; {fasnu}; {detri}	ti'u
tcila	$x_1$ cmalu pagbu $x_2$	gismu	til;tcil;tcila	{cmalu}; {pagbu}
tcima	$x_1$ brife ja glare ja lenku ja dilnu ja bumru ja carvi ja bratu ja snime ja cilmo ja lindi ja danre tcini lo vacri be $x_2$	gismu	tim;ti'a;tcim;tcima	{brife}; {glare}; {lenku}; {dilnu}; {bumru}; {carvi}; {bratu}; {snime}; {cilmo}; {lindi}; {danre}; {tcini}; {vacri}
tcini	$x_1$ se ckaji $x_2$ se ja'e lo vanbi be $x_1$ .i $x_1$ to'e jinzi $x_2$	gismu	tcin;tcini	{ckaji}; {vanbi}; {jinzi}
tcita	$x_1$ sinxa lo nu $x_2$ se datni $x_3$ kei gi'e na'o jorne $x_2$	gismu	tcit;tcita	{sinxa}; {datni}; {jorne}
temci	$x_1$ ni $x_2$ cabda'o $x_3$	gismu	tem;tei;temc;temci	srana fa zo {cabda'o} .e zo {klani}
tenfa	$x_1$ jalge le nu le nu pilji $x_2$ cu rapli $x_3$ .i $x_1$ nu'a te'a $x_2$ boi $x_3$	gismu	tef;tenf;tenfa	{pilji} {rapli}; {te'a}		tenfa
tengu	$x_1$ se krasi $x_2$ gi'e ka'e se pencu	gismu	teg;te'u;teng;tengu	{pencu}; {jvinu}; {sance}; {panci}; {vrusi}
terdi	$x_1$ plini gi'e zdani $x_2$ .i $x_1$ ci moi lo plini be lo solri lo ni darno lo solri kei gi'e zdani lo remna	gismu	ted;terd;terdi	{plini}; {zdani}; {solri}; {remna}
terpa	$x_1$ cinmo lo ka mutce lo ka dunku ja xanka $x_2$ noi fatci ja xanri ckape	gismu	tep;te'a;terp;terpa	{cinmo}; {mutce}; {dunku}; {xanka}; {fatci}; {xanri}; {ckape}
terto	$x_1$ klani li gei pa re $x_2$	gismu	tet;tert;terto	{klani}; {centi}; {decti}; {dekto}; {femti}; {gigdo}; {gocti}; {gotro}; {gradu}; {kilto}; {megdo}; {mikri}; {milti}; {nanvi}; {petso}; {picti}; {xatsi}; {xecto}; {xexso}; {zepti}; {zetro}
tigni	$x_1$ zukte $x_2$ lo nu $x_3$ zgana $x_2$	gismu	tig;tign;tigni	{zukte}; {zgana}; {jarco}
tikpa	$x_1$ darxi $x_2$ fo $x_3$ fi $x_4$ noi jamfu $x_1$	gismu	tip;tikp;tikpa
tinci	$x_1$ ranti jinme cmuxu'i gi'e runme va'o lo glare milxe gi'e simsa lo rijno lo ka skari je gusycai gi'e se sinxa zo'oi Sn	gismu	tinc;tinci	{ranti}; {jinme}; {cmuxu'i}; {runme}; {glare}; {milxe}; {simsa}; {rijno}; {skari}; {gusycai}; {sinxa}
tirna	$x_1$ ganse $x_2$ lo'e kerlo be $x_1$ boi $x_3$	gismu	tin;tirn;tirna	{kerlo} {ganse}
tirxu	$x_1$ bramlatu $x_2$ noi jutsi la'o jutsi Panthera tigris jutsi gi'e se krasi xadzo gi'e burpelxu gi'e se sriba'a lo xekri	gismu	tirx;tirxu	{bramlatu}; {burpelxu}; {sriba'a}; {xekri}; {mlatu}; {cinfo}
tisna	$x_1$ binxo lo culno be $x_2$ .i $x_1$ clubi'o $x_2$	gismu	tis;tisn;tisna	{culno} .i {binxo} .i {clubi'o}
titla	$x_1$ se vrusi lo ka simsa lo sakta fi'o ganse $x_2$	gismu	tit;titl;titla	{vrusi}; {simsa}; {sakta}; {ganse}; {kurki}; {slari}; {silnycpina}; {krumami}
tivni	$x_1$ benji $x_2$ noi skina ja se tigni ku'o fu $x_3$ fi $x_4$ noi cabra lo ka cpacu	gismu	tiv;tivn;tivni	{benji}; {skina}; {tigni}; {cabra}; {cpacu}; {cradi}
tixnu	$x_1$ fetsi gi'e se rirni $x_2$	gismu	tix;ti'u;tixn;tixnu			tixnu
tordu	$x_1$ cmalu $x_2$ noi brarai cimde $x_1$ ku'o $x_3$	gismu	tor;to'u;tord;tordu			tordu
traji	ge $x_1$ me $x_3$ gi'e ckini da $x_2$ gi no $x_3$ zmadu $x_1$ fi $x_2$	gismu	rai;traj;traji	srana fa zo {dubrai} .e zo {tolrai}	rai
trene	$x_1$ porsi $x_2$ noi carce ku'o gi'e se garna $x_3$ gi'e marce fo $x_4$	gismu	ren;re'e;tren;trene	{porsi}; {carce}; {garna}; {marce}
tricu	$x_1$ spati $x_2$ gi'e se stani lo ralju je mudri gi'e se jimca lo galtu be lo loldi	gismu	ric;tric;tricu	{spati}; {stani}; {ralju}; {mudri}; {jimca}; {galtu}; {loldi}; {cindu}; {ckunu}; {palma}
trina	lo nu $x_1$ ckaji $x_3$ cu danre $x_2$ fa'a $x_1$ gi'a rinka lo nu $x_2$ muvdu $x_1$ gi'a djica lo ka jbize'a $x_1$	gismu	tri;trin;trina	{ckaji}; {danre}; {rinka}; {muvdu}; {djica}; {jbize'a}
troci	$x_1$ zukte $x_3$ lo nu $x_1$ ckaji $x_2$ noi na'e frili $x_1$	gismu	toc;toi;troc;troci	srana fa zo {zukte} .e zo {snada} .e zo {fliba}
tsali	$x_1$ ckaji $x_2$ gi'e ja'e bo kakne lo ka cupra ja renvi lo carmi bapli .i $x_1$ to'e ruble $x_2$	gismu	tsa;tsal;tsali	{ckaji}; {kakne}; {cupra}; {renvi}; {carmi}; {bapli}; {ruble}
tsani	$x_1$ galtu pagbu lo varxamsi	gismu	tan;tsan;tsani	srana fa zo {varxamsi} .e zo {vacri}
tsapi	$x_1$ se jmina fi lo cidja te zu'e lo ka gasnu lo nu cy se vrusi $x_2$	gismu	tsap;tsapi	{jmina}; {cidja}; {gasnu}; {vrusi}
tsina	$x_1$ galtu loldi gi'e se stuzi $x_2$ gi'e sarji $x_3$ gi'e marji $x_4$	gismu	sin;tsin;tsina	{galtu}; {loldi}; {stuzi}; {sarji}; {marji}
tugni	$x_1$ dunli $x_2$ lo ka ce'u jinvi ce'u $x_3$ da	gismu	tug;tu'i;tugn;tugni	srana fa zo {jinvi} .e zo {dunli}
tunba	$x_1$ dunli $x_2$ boi $x_3$ noi ka makau rirni ce'u kei gi'a ka ce'u panzi makau kei gi'a simsa	gismu	tub;tunb;tunba			tunba
tunka	$x_1$ ranti jinme cmuxu'i gi'e xunre bunre gi'e se pilno fi lo ka se dikca .e lo ka pagbu lo lastu .a lo ransu kei gi'e se sinxa zo'oi Cu	gismu	tuk;tunk;tunka	{ranti}; {jinme}; {cmuxu'i}; {xunre}; {bunre}; {pilno}; {dikca}; {lastu}; {ransu}; {sinxa}
tunlo	$x_1$ gasnu lo nu $x_2$ pagre lo galxe be $x_1$ lo stomaxu be $x_1$	gismu	tul;tu'o;tunl;tunlo	{gasnu}; {pagre}; {galxe}; {stomaxu}
tunta	lo jipno be $x_1$ cu danre $x_2$	gismu	tun;tunt;tunta
tuple	$x_1$ pagbu lo xadni be $x_2$ gi'e sarji je muvgau $x_2$	gismu	tup;tu'e;tupl;tuple	{pagbu}; {xadni}; {sarji}; {muvgau}
turni	$x1$ catni je jitro $x_2$	gismu	tru;turn;turni	{catni}; {jitro}
tutci	$x_1$ rutni gi'e ba'o se finti fi lo ka se pilno fi $x_2$	gismu	tci;tutc;tutci	{rutni}; {finti}; {pilno}; {cabra}; {minji}
so	namcu .i sumji li bi li pa .i se li'erla'i li bi lei kancu namcu	cmavo	soz			9;so	PA1
so'a	namcu .i se zilkancu lo muljbi	cmavo	soj	{namcu}; {muljbi} {zilkancu}		so'a	PA
so'e	namcu .i se zilkancu lo xabmau	cmavo	sop	{namcu}; {xabmau} {zilkancu}		so'e	PA
so'i	namcu .i se zilkancu lo mutce	cmavo	sor;so'i	{namcu}; {mutce} {zilkancu}		so'i	PA
soi	tcita lo selsku le du'u sinxa le du'u lei re se li'erla'i sumti cu simxu la'e le selsku	cmavo		{simxu}		soi	SOI
so'o	namcu .i se zilkancu lo milxe	cmavo	sos	{namcu}; {milxe} {zilkancu}		so'o	PA
so'u	namcu .i se zilkancu lo toltce	cmavo	sot	{namcu}; {toltce} {zilkancu}		so'u	PA
su	vimcu piro le ba'o se cusku .i cnino casnu gi'a za'ure'u co'a casnu	cmavo		{selsnu} {vimcu}; {si}; {su}		su	SU
su'a	tcita le se cusku le du'u la'e ri sucta	cmavo		{sucta}		su'a	UI2
su'e	namcu .i mecyjavdu'i li pa .a le se li'erla'i namcu	cmavo	sup;su'e	{namcu}; {mecyjavdu'i}		su'e	PA
su'i	mekfancu .i li abu su'i by du le sumji be abu bei by	cmavo		{mekfancu}; {sumji}		su'i	VUhU1
su'o	namcu .i zmajavdu'i li pa .a le se li'erla'i namcu	cmavo	suz;su'o	{namcu}; {zmajavdu'i}		su'o	PA
su'u	galfi lu'e lo bridi lo selbrisle .i $x_1$ sucta le bridi $x_2$	cmavo	suv	{sucta}		su'u	NU
sy	pazemoi lerfu le lojbo	cmavo		{lerfu}		S;sy	BY2
ta	lo se jarco be le cusku be'o noi jibni le te cusku	cmavo	taz	{ti}, {tu}		ta	KOhA6
ta'a	tcita lo cmene ja ve skicu le du'u sinxa le du'u makau te cusku .e le du'u le cusku cu zunti le te cusku le ka ce'u tavla	cmavo		{doi}; {tavla} {zunti}		ta'a	COI
ta'e	fi'o jai ve'a tcaci	cmavo		{tcaci}		ta'e	TAhE
ta'i	fi'o {tadji}	cmavo		{tadji}		ta'i	BAI
tai	fi'o {tamsmi}	cmavo		{tamsmi}		tai	BAI
ta'o	tcita le se cusku le du'u la'e ri no'e srana pinka	cmavo				ta'o	UI3
ta'u	tcita le se cusku le du'u ri se preja fi lo tanru	cmavo		{tanru} {preja}		ta'u	UI3a
tau	tcita le pa se li'erla'i lerfu le du'u ri cenba le ka ce'u barda je'ikau cmalu se tarmi	cmavo		{lerfu} {tarmi} {cenba}; {ga'e}, {ta'o}		tau	LAU
te	tcita lo selbrisle le du'u le pamoi sumti cu simbasti le cimoi sumti	cmavo	ter	{se}, {ve}, {xe}, {jai}		te	SE
te'a	mekfancu .i li abu te'a by du le tenfa be abu bei by	cmavo		{mekfancu}; {tenfa}		te'a	VUhU2
te'e	fi'o se koizva	cmavo		{koizva}; {sekoi}		te'e	FAhA3
tei	krasi lo lerfu porsi noi se fanmo zo foi	cmavo		{lerfu} {porsi} {krasi}; {foi}		tei	TEI
te'o	namcu .i rarna terdugri ja seltenfa .i jbidu'o li repizepabirebi	cmavo		{namcu}; {rardugri}, {rartenfa}		te'o	PA
te'u	fa'orma'o zo ma'o .e zo na'u .e zo ni'e .e zo mo'e .e zo jo'i	cmavo		{fa'orma'o}; {jo'i}; {ma'o}; {mo'e}; {na'u}; {ni'e}		te'u	TEhU
ti	lo se jarco be le cusku be'o noi jibni le cusku	cmavo	tif	{ta}, {tu}		ti	KOhA6
ti'a	fi'o se trixe	cmavo		{trixe}		ti'a	FAhA2
ti'e	tcita le se cusku le du'u la'e ri te jungau	cmavo		{jungau}		ti'e	UI2
ti'i	fi'o {stidi}	cmavo		{stidi}		ti'i	BAI
ti'o	sinxa lo mekfancu selpoi	cmavo		{mekfancu} {selpoi}		ti'o	SEI
ti'u	fi'o {tcika}	cmavo		{tcika}		ti'u	BAI
to	krasi lo pinka noi setca ke'a le ralju se cusku	cmavo		{toi}		to	TO
to'a	sinxa le du'u le se lidne lerfu cu cmalu tarmi	cmavo		{lerfu} {tarmi}; {ga'e}		to'a	BY1
to'e	galfi lo selbrisle lu'e lo dukti be la'e ri bei le ka makau smuni ce'u	cmavo	tol;to'e	{brivla} {dukti}		to'e	NAhE
to'o	fi'o {fardukti}	cmavo		{fardukti}		to'o	FAhA4
to'u	tcita le se cusku le du'u ri tordu	cmavo		{tordu}			UI3
tu	lo se jarco be le cusku be'o noi darno le cusku .e le te cusku	cmavo	tuf	{ti}, {ta}		tu	KOhA6
